Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"lego,-dc,-wonder-woman-vs-cheetah,-construction-set,-76157,-unisex,-8+-years,-371-pcs","Lego, DC, Wonder Woman vs Cheetah, Construction Set, 76157, Unisex, 8+ years, 371 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016619577,33.86,60.52,1,https://www.mewse.ro/images/produse/lego-dc-wonder-woman-vs-cheetah-construction-set-76157-for-boys-girls-8-years-371-pcs-1681281894.jpeg
"lego,-city,-dock-side-fire,-construction-set,-60213,-for-boys,-5+-years,-97-pcs","Lego, City, Dock Side Fire, Construction Set, 60213, For Boys, 5+ years, 97 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Boys, Regular, Creative Toys",TRUE,Title,Default Title,0043|5702016369250,15.36,23.29,1,https://www.mewse.ro/images/produse/lego-city-dock-side-fire-construction-set-60213-for-boys-5-years-97-pcs-1681283541.jpg
"lego,-city,-police-station,-construction-set,-60246,-unisex,-5+-years,-743-pcs","Lego, City, Police Station, Construction Set, 60246, Unisex, 5+ years, 743 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016617801,87.16,155.78,1,https://www.mewse.ro/images/produse/lego-city-police-station-construction-set-60246-5-years-for-boys-girls-743-pcs-1680886590.jpeg
"lego,-architecture,-statue-of-liberty,-construction-set,-21042,-unisex,-16+-years,-1685-pcs","Lego, Architecture, Statue of Liberty, Construction Set, 21042, Unisex, 16+ years, 1685 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016111859,78.11,139.60,6,https://www.mewse.ro/images/produse/lego-architecture-statue-of-liberty-construction-set-21042-for-adults-16-years-1685-pcs-1681106947.jpg
"lego,-the-lego-movie-2,-introducing-queen-watevra-wa`nabi,-construction-set,-70824,-for-girls,-6+-years,-115-pcs","Lego, The Lego Movie 2, Introducing Queen Watevra Wa`Nabi, Construction Set, 70824, For Girls, 6+ years, 115 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Girls, Regular, Creative Toys",TRUE,Title,Default Title,5702016367966,17.99,32.16,5,https://www.mewse.ro/images/produse/lego-the-lego-movie-2-introducing-queen-watevra-wa-nabi-construction-set-70824-for-girls-6-years-115-pcs-1681115319.jpg
"lego,-the-lego-movie-2,-queen-watevra's-build-whatever-box!,-construction-set,-70825,-for-girls,-6+-years,-455-pcs","Lego, The Lego Movie 2, Queen Watevra's Build Whatever Box!, Construction Set, 70825, For Girls, 6+ years, 455 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Girls, Regular, Creative Toys",TRUE,Title,Default Title,5702016368079,36.49,65.23,2,https://www.mewse.ro/images/produse/lego-the-lego-movie-2-queen-watevra-s-build-whatever-box-construction-set-70825-for-girls-6-years-455-pcs-1681115791.jpg
"lego,-overwatch,-watchpoint:-gibraltar,-construction-set,-75975,-for-boys,-9+-years,-730-pcs","Lego, Overwatch, Watchpoint: Gibraltar, Construction Set, 75975, For Boys, 9+ years, 730 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Boys, Regular, Creative Toys",TRUE,Title,Default Title,5702016368529,84.56,151.13,2,https://www.mewse.ro/images/produse/lego-overwatch-watchpoint-gibraltar-construction-set-75975-for-boys-9-years-730-pcs-1681116238.jpg
"lego,-the-lego-movie-2,-rex`s-rexplorer!,-construction-set,-70835,-for-boys,-9+-years,-1187-pcs","Lego, The Lego Movie 2, Rex`s Rexplorer!, Construction Set, 70835, For Boys, 9+ years, 1187 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Boys, Regular, Creative Toys",TRUE,Title,Default Title,5702016368185,115.95,207.25,2,https://www.mewse.ro/images/produse/lego-the-lego-movie-2-rex-s-rexplorer-construction-set-70835-for-boys-9-years-1187-pcs-1681150039.jpg
"lego,-the-lego-movie-2,-lucky`s-builder-box!,-construction-set,-70833,-for-girls,-5+-years,-141-pcs","Lego, The Lego Movie 2, Lucky`s Builder Box!, Construction Set, 70833, For Girls, 5+ years, 141 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Girls, Regular, Creative Toys",TRUE,Title,Default Title,5702016368154,26.98,48.22,3,https://www.mewse.ro/images/produse/lego-the-lego-movie-2-lucky-s-builder-box-construction-set-70833-for-girls-5-years-141-pcs-1681278275.jpg
"lego,-super-mario,-whomp’s-lava-trouble-expansion-set,-construction-set,-71364,-unisex,-6+-years,-133-pcs","Lego, Super Mario, Whomp’s Lava Trouble Expansion Set, Construction Set, 71364, Unisex, 6+ years, 133 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016618433,24.65,44.06,6,https://www.mewse.ro/images/produse/lego-super-mario-whomp-s-lava-trouble-expansion-set-construction-set-71364-for-boys-girls-6-years-133-pcs-1681279623.jpeg
"lego,-friends,-party-boat,-construction-set,-41433,-unisex,-7+-years,-640-pcs","Lego, Friends, Party Boat, Construction Set, 41433, Unisex, 7+ years, 640 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016686869,78.26,121.06,1,https://www.mewse.ro/images/produse/lego-friends-party-boat-construction-set-41433-for-boys-girls-7-years-640-pcs-1681291536.jpeg
"lego,-classic,-creative-transparent-bricks,-construction-set,-11013,-unisex,-4+-years,-500-pcs","Lego, Classic, Creative Transparent Bricks, Construction Set, 11013, Unisex, 4+ years, 500 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016888720,24.05,42.99,6,https://www.mewse.ro/images/produse/lego-classic-creative-transparent-bricks-construction-set-11013-for-boys-girls-4-years-500-pcs-1681295529.jpeg
"lego,-lego-,-story-of-nian,-construction-set,-80106,-unisex,-8+-years,-1067-pcs","Lego, Lego , Story of Nian, Construction Set, 80106, Unisex, 8+ years, 1067 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016910230,59.25,105.91,3,https://www.mewse.ro/images/produse/lego-lego-story-of-nian-construction-set-80106-for-boys-girls-8-years-1067-pcs-1681298051.jpeg
"lego,-city,-road-plates,-construction-set,-60304,-for-boys,-5+-years,-112-pcs","Lego, City, Road Plates, Construction Set, 60304, For Boys, 5+ years, 112 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Boys, Regular, Creative Toys",TRUE,Title,Default Title,5702016912289,15.75,28.46,4,https://www.mewse.ro/images/produse/lego-city-road-plates-construction-set-60304-for-boys-5-years-112-pcs-1681302862.jpeg
"lego,-super-mario,-piranha-plant-puzzling-challenge-expansion-set,-construction-set,-71382,-unisex,-7+-years,-267-pcs","Lego, Super Mario, Piranha Plant Puzzling Challenge Expansion Set, Construction Set, 71382, Unisex, 7+ years, 267 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016913255,24.65,44.06,4,https://www.mewse.ro/images/produse/lego-super-mario-piranha-plant-puzzling-challenge-expansion-set-construction-set-71382-for-boys-girls-7-years-267-pcs-1681303742.jpeg
"lego,-harry-potter,-harry-potter-hogwarts-crests,-construction-set,-31201,-unisex,-18+-years,-4249-pcs","Lego, Harry Potter, Harry Potter Hogwarts Crests, Construction Set, 31201, Unisex, 18+ years, 4249 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016914535,107.24,191.68,1,https://www.mewse.ro/images/produse/lego-harry-potter-harry-potter-hogwarts-crests-construction-set-31201-unisex-18-years-4249-pcs-1681365282.jpeg
"lego,-friends,-heartlake-city-movie-theater,-construction-set,-41448,-for-girls,-7+-years,-451-pcs","Lego, Friends, Heartlake City Movie Theater, Construction Set, 41448, For Girls, 7+ years, 451 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Girls, Regular, Creative Toys",TRUE,Title,Default Title,5702016917246,42.35,75.69,3,https://www.mewse.ro/images/produse/lego-friends-heartlake-city-movie-theater-construction-set-41448-for-girls-7-years-451-pcs-1681366832.jpeg
"lego,-creator,-pirate-ship,-construction-set,-31109,-for-boys,-9+-years,-1260-pcs","Lego, Creator, Pirate Ship, Construction Set, 31109, For Boys, 9+ years, 1260 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Boys, Regular, Creative Toys",TRUE,Title,Default Title,5702016616354,87.16,155.78,2,https://www.mewse.ro/images/produse/lego-creator-pirate-ship-construction-set-31109-for-boys-9-years-1260-pcs-1681285508.jpg
"lego,-super-mario,-toad’s-treasure-hunt-expansion-set,-construction-set,-71368,-unisex,-8+-years,-464-pcs","Lego, Super Mario, Toad’s Treasure Hunt Expansion Set, Construction Set, 71368, Unisex, 8+ years, 464 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016618471,59.59,86.00,4,https://www.mewse.ro/images/produse/lego-super-mario-toad-s-treasure-hunt-expansion-set-construction-set-71368-for-boys-girls-7-years-464-pcs-1681280487.jpeg
"lego,-disney,-mickey-mouse,-construction-set,-31202,-unisex,-18+-years,-2658-pcs","Lego, Disney, Mickey Mouse, Construction Set, 31202, Unisex, 18+ years, 2658 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016914894,115.51,191.68,1,https://www.mewse.ro/images/produse/lego-disney-disney-s-mickey-mouse-construction-set-unisex-18-years-2658-pcs-1683810199.jpeg
"lego,-star-wars,-millennium-falcon,-construction-set,-75257,-for-boys,-9+-years","Lego, Star Wars, Millennium Falcon, Construction Set, 75257, For Boys, 9+ years",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Boys, Regular, Creative Toys",TRUE,Title,Default Title,5702016370799,144.06,257.51,1,https://www.mewse.ro/images/produse/lego-master-your-adventure-millennium-falcon-construction-set-9-years-1683810812.jpg
"lego,-nexo-knights,-power-wave-1,-construction-set,-70372,-for-boys,-7---14-years,-10-pcs","Lego, Nexo Knights, Power Wave 1, Construction Set, 70372, For Boys, 7 - 14 years, 10 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Boys, Regular, Creative Toys",TRUE,Title,Default Title,0043|5702015868747,3.04,4.62,3,https://www.mewse.ro/images/produse/lego-nexo-knights-power-wave-1-construction-set-70372-7-14-years-for-boys-10-pcs-1680850889.jpg
"lego,-city,-flying-helicopter,-construction-set,-60248,-for-boys,-5+-years,-93-pcs","Lego, City, Flying Helicopter, Construction Set, 60248, For Boys, 5+ years, 93 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Boys, Regular, Creative Toys",TRUE,Title,Default Title,5702016617825,20.93,35.59,2,https://www.mewse.ro/images/produse/lego-city-flying-helicopter-construction-set-60248-5-years-for-boys-93-pcs-1680774522.jpg
"lego,-toy-story-4,-buzz-&-woody`s-carnival-mania!,-construction-set,-10770,-unisex,-4+-years,-230-pcs","Lego, Toy Story 4, Buzz & Woody`s Carnival Mania!, Construction Set, 10770, Unisex, 4+ years, 230 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016367751,31.73,57.35,6,https://www.mewse.ro/images/produse/lego-toy-story-4-buzz-woody-s-carnival-mania-construction-set-10770-4-years-for-boys-girls-230-pcs-1678101364.jpeg
"lego,-friends,-funny-octopus-ride,-construction-set,-41373,-unisex,-7+-years,-324-pcs","Lego, Friends, Funny Octopus Ride, Construction Set, 41373, Unisex, 7+ years, 324 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016370171,34.05,60.86,1,https://www.mewse.ro/images/produse/lego-friends-funny-octopus-ride-construction-set-41373-for-boys-girls-7-years-324-pcs-1681390632.jpeg
"lego,-disney-frozen-2,-anna's-canoe-expedition,-construction-set,-41165,-for-girls,-4+-years,-108-pcs","Lego, Disney Frozen 2, Anna's Canoe Expedition, Construction Set, 41165, For Girls, 4+ years, 108 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"For Girls, Regular, Creative Toys",TRUE,Title,Default Title,5702016368628,16.81,30.38,3,https://www.mewse.ro/images/produse/lego-disney-frozen-2-anna-s-canoe-expedition-construction-set-41165-for-girls-4-years-108-pcs-1681388295.jpeg
"lego,-city,-tuning-workshop,-construction-set,-60258,-unisex,-6+-years,-897-pcs","Lego, City, Tuning Workshop, Construction Set, 60258, Unisex, 6+ years, 897 pcs",<p>Lego - Regular</p>,Lego,Toys / Creative Toys,"Unisex, Regular, Creative Toys",TRUE,Title,Default Title,5702016617924,87.16,155.78,6,https://www.mewse.ro/images/produse/lego-city-tuning-workshop-construction-set-60258-6-years-for-boys-girls-897-pcs-1678103033.jpeg
"enchantimals,-clarita-clownfish,-doll,-for-girls","Enchantimals, Clarita Clownfish, Doll, For Girls",<p>Enchantimals - Regular</p>,Enchantimals,Toys / Dolls,"For Girls, Regular, Dolls",TRUE,Title,Default Title,887961552409,14.40,32.00,5,https://www.mewse.ro/images/produse/enchantimals-clarita-clownfish-doll--1676634068.jpg
"barbie-by-mattel,-princess,-doll,-for-girls","Barbie by Mattel, Princess, Doll, For Girls",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Dolls,"For Girls, Regular, Dolls",TRUE,Title,Default Title,887961282528,7.82,12.76,27,https://www.mewse.ro/images/produse/barbie-mattel-doll--1677503053.png
"barbie-by-mattel,-fashionistas,-doll,-171,-for-girls","Barbie by Mattel, Fashionistas, Doll, 171, For Girls",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Dolls,"For Girls, Regular, Dolls",TRUE,Title,Default Title,887961900354,5.54,16.69,2,https://www.mewse.ro/images/produse/barbie-fashionistas-doll--1676899320.jpg
"barbie-by-mattel,-ken,-doll,-176,-for-girls","Barbie by Mattel, Ken, Doll, 176, For Girls",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Dolls,"For Girls, Regular, Dolls",TRUE,Title,Default Title,887961934793,3.60,9.09,1,https://www.mewse.ro/images/produse/barbie-mattel-doll-176--1676900051.jpg
"barbie-by-mattel,-ken,-doll,-for-girls","Barbie by Mattel, Ken, Doll, For Girls",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Dolls,"For Girls, Regular, Dolls",TRUE,Title,Default Title,887961900378,4.80,12.12,1,https://www.mewse.ro/images/produse/barbie-by-mattel-ken-doll-1680783557.jpg
"barbie-by-mattel,-barbie,-accessory-with-puppy,-scooter,-3+-years","Barbie by Mattel, Barbie, Accessory with Puppy, Scooter, 3+ years",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Vehicles,"For Girls, Regular, Vehicles",TRUE,Title,Default Title,887961632866,15.85,47.72,18,https://www.mewse.ro/images/produse/barbie-by-mattel-barbie-scooter-3-years-1683798878.jpg
"set,-barbie-by-mattel,-bakery-chef,-doll,-barbie-doll-with-oven-&-rising-food,-for-girls","Set, Barbie by Mattel, Bakery Chef, Doll, Barbie Doll with Oven & Rising Food, For Girls",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Dolls,"For Girls, Regular, Dolls",TRUE,Title,Default Title,887961526851,11.26,39.00,6,https://www.mewse.ro/images/produse/barbie-by-mattel-bakery-chef-barbie-doll-with-oven-rising-food-kitchen-3-years-1683886491.png
"barbie-by-mattel,--glamtastic-sweet-stylin-rollers,-doll-accessory-play-set,-barbie-and-me,-for-girls,-3+-years,-13-pcs","Barbie by Mattel,  Glamtastic Sweet Stylin Rollers, Doll Accessory Play Set, Barbie and Me, For Girls, 3+ years, 13 pcs",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Playsets,"For Girls, Regular, Playsets",TRUE,Title,Default Title,5050868075417,9.54,34.00,5,https://www.mewse.ro/images/produse/barbie-by-mattel-glamtastic-sweet-stylin-rollers-doll-accessory-play-set-barbie-and-me-3-years-13-pcs-1696493973.jpg
"barbie-by-mattel,-glamtastic,-doll-accessory-play-set,-barbie-and-me,-for-girls,-3+-years","Barbie by Mattel, Glamtastic, Doll Accessory Play Set, Barbie and Me, For Girls, 3+ years",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Playsets,"For Girls, Regular, Playsets",TRUE,Title,Default Title,5050868093718,8.73,29.00,6,https://www.mewse.ro/images/produse/barbie-by-mattel-glamtastic-doll-accessory-play-set-barbie-and-me-3-years-1684235290.jpg
"barbie-by-mattel,-barbie,-doll,-you-can-be-anything-ballerina,-for-girls","Barbie by Mattel, Barbie, Doll, You Can be Anything-Ballerina, For Girls",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Dolls,"For Girls, Regular, Dolls",TRUE,Title,Default Title,887961813586,9.21,27.72,2,https://www.mewse.ro/images/produse/barbie-by-mattel-barbie-by-mattel-doll-1683797800.jpg
"barbie-by-mattel,-barbie,-doll,-you-can-be-anything-ballerina,-for-girls","Barbie by Mattel, Barbie, Doll, You Can be Anything-Ballerina, For Girls",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Dolls,"For Girls, Regular, Dolls",TRUE,Title,Default Title,887961813593,9.21,27.72,3,https://www.mewse.ro/images/produse/barbie-by-mattel-barbie-doll-you-can-be-anything-ballerina-1683798141.jpg
"barbie-by-mattel,-glamtastic,-doll-accessory-play-set,-barbie-and-me,-for-girls,-3+-years","Barbie by Mattel, Glamtastic, Doll Accessory Play Set, Barbie and Me, For Girls, 3+ years",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Playsets,"For Girls, Regular, Playsets",TRUE,Title,Default Title,5050868075516,7.58,29.00,3,https://www.mewse.ro/images/produse/barbie-by-mattel-glamtastic-doll-accessory-play-set-barbie-and-me-3-years-1684235225.jpg
"barbie-by-mattel,-glamtastic,-doll-accessory-play-set,-barbie-and-me,-for-girls,-3+-years","Barbie by Mattel, Glamtastic, Doll Accessory Play Set, Barbie and Me, For Girls, 3+ years",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Playsets,"For Girls, Regular, Playsets",TRUE,Title,Default Title,5050868079514,17.28,39.00,1,https://www.mewse.ro/images/produse/barbie-by-mattel-glamtastic-doll-accessory-play-set-barbie-and-me-3-years-1684235082.jpg
"barbie-by-mattel,-glamtastic,-doll-accessory-play-set,-barbie-and-me,-for-girls,-3+-years","Barbie by Mattel, Glamtastic, Doll Accessory Play Set, Barbie and Me, For Girls, 3+ years",<p>Barbie by Mattel - Regular</p>,Barbie by Mattel,Toys / Playsets,"For Girls, Regular, Playsets",TRUE,Title,Default Title,5050868058519,12.53,19.90,1,https://www.mewse.ro/images/produse/barbie-by-mattel-glamtastic-doll-accessory-play-set-barbie-and-me-3-years-1684235169.jpg
"set,-nerf,-zombie-stike,-refill,-darts,-green,-for-boys,-8+-years,-30-pcs","Set, Nerf, Zombie Stike, Refill, Darts, Green, For Boys, 8+ years, 30 pcs",<p>Nerf - Regular</p>,Nerf,Toys / Outdoor Toys,"For Boys, Regular, Outdoor Toys",TRUE,Title,Default Title,5010993339198,10.26,16.00,5,https://www.mewse.ro/images/produse/nerf-zombie-stike-darts-green-8-years-30-pcs-1684744751.jpg
"set,-nerf,-doomlands-impact-zone,-refill,-darts,-for-boys,-8+-years,-30-pcs","Set, Nerf, DoomLands Impact Zone, Refill, Darts, For Boys, 8+ years, 30 pcs",<p>Nerf - Regular</p>,Nerf,Toys / Outdoor Toys,"For Boys, Regular, Outdoor Toys",TRUE,Title,Default Title,5010993304776,7.21,16.00,6,https://www.mewse.ro/images/produse/nerf-doomlands-impact-zone-darts-green-8-years-30-pcs-1684744883.jpeg
"set,-nerf,-n-strike,-refill,-darts,-for-boys,-8+-years,-12-pcs","Set, Nerf, N-Strike, Refill, Darts, For Boys, 8+ years, 12 pcs",<p>Nerf - Regular</p>,Nerf,Toys / Outdoor Toys,"For Boys, Regular, Outdoor Toys",TRUE,Title,Default Title,5010994699345,6.55,16.00,5,https://www.mewse.ro/images/produse/nerf-n-strike-refill-darts-green-8-years-12-pcs-1684745673.jpg
"set,-nerf,-n-strike,-refill,-darts,-for-boys,-8+-years,-12-pcs","Set, Nerf, N-Strike, Refill, Darts, For Boys, 8+ years, 12 pcs",<p>Nerf - Regular</p>,Nerf,Toys / Outdoor Toys,"For Boys, Regular, Outdoor Toys",TRUE,Title,Default Title,5010994661113,4.91,16.00,2,https://www.mewse.ro/images/produse/nerf-n-strike-refill-darts-8-years-12-pcs-1684746196.jpg
"tomy,-play-to-learn,-bug,-infant-puzzle,-unisex,-12+-months","Tomy, Play To Learn, Bug, Infant Puzzle, Unisex, 12+ months",<p>Tomy - Regular</p>,Tomy,Toys / Infant Toys,"Unisex, Regular, Infant Toys",TRUE,Title,Default Title,5011666715110,8.18,22.73,2,https://www.mewse.ro/images/produse/tomy-play-to-learn-bug-infant-puzzle-12-months--1677648204.jpg
"tomy,-toomies,-cars-playset,-stacking-toy-with-sounds,-for-boys","Tomy, Toomies, Cars Playset, Stacking Toy With Sounds, For Boys",<p>Tomy - Regular</p>,Tomy,Toys / Playsets,"For Boys, Regular, Playsets",TRUE,Title,Default Title,5011666724679,10.57,29.39,1,https://www.mewse.ro/images/produse/tomy-tomy-cars-playset--1677226561.jpg
"tomy,-toomies,-elephant,-toy-car,-12+-months","Tomy, Toomies, Elephant, Toy Car, 12+ months",<p>Tomy - Regular</p>,Tomy,Toys / Vehicles,"Unisex, Regular, Vehicles",TRUE,Title,Default Title,5011666723771,21.42,56.87,2,https://www.mewse.ro/images/produse/tomy-toomies-elephant-toy-car-12-months-1678352529.png
"tomy,-tomy,-for-digging,-dragon,-for-boys","Tomy, Tomy, For Digging, Dragon, For Boys",<p>Tomy - Regular</p>,Tomy,Toys / Figures,"For Boys, Regular, Figures",TRUE,Title,Default Title,5011666723801,11.84,24.00,4,https://www.mewse.ro/images/produse/
"tomy,-play-to-learn,-my-first-train,-train-sets,-18+-months","Tomy, Play To Learn, My First Train, Train Sets, 18+ months",<p>Tomy - None</p>,Tomy,Toys / Toy Sets,"None, None, Toy Sets",TRUE,Title,Default Title,5011666044029,10.90,22.00,2,https://www.mewse.ro/images/produse/tomy-play-to-learn-my-first-train-train-sets-18-months-1684398704.jpg
"tomy,-toomies,-paddling-puppy,-bath-puppy,-unisex,-10+-months","Tomy, Toomies, Paddling Puppy, Bath Puppy, Unisex, 10+ months",<p>Tomy - Regular</p>,Tomy,Toys / Bath Toys,"Unisex, Regular, Bath Toys",TRUE,Title,Default Title,5011666724242,11.06,22.00,2,https://www.mewse.ro/images/produse/tomy-toomies-bath-puppy-10-months-1684398974.jpg
"tomy,-toomies,-water-whistlers-siffl`eau,-bath-dolphin,-unisex,-9+-months","Tomy, Toomies, Water Whistlers Siffl`Eau, Bath Dolphin, Unisex, 9+ months",<p>Tomy - Regular</p>,Tomy,Toys / Bath Toys,"Unisex, Regular, Bath Toys",TRUE,Title,Default Title,0043|5011666723597,11.86,22.00,2,https://www.mewse.ro/images/produse/tomy-toomies-water-whistlers-siffl-eau-bath-dolphin-1684400569.jpg
"tomy,-toomies,-water-whistlers-siffl`eau,-bath-dolphin,-unisex,-9+-months","Tomy, Toomies, Water Whistlers Siffl`Eau, Bath Dolphin, Unisex, 9+ months",<p>Tomy - Regular</p>,Tomy,Toys / Bath Toys,"Unisex, Regular, Bath Toys",TRUE,Title,Default Title,5011666723597,10.81,22.00,3,https://www.mewse.ro/images/produse/tomy-toomies-water-whistlers-siffl-eau-bath-dolphin-1684400569.jpg
"tomy,-sort-n-pop,-farmyard-friends,-toy-car,-12+-months","Tomy, Sort N Pop, Farmyard Friends, Toy Car, 12+ months",<p>Tomy - None</p>,Tomy,Toys / Vehicles,"None, None, Vehicles",TRUE,Title,Default Title,5011666723542,16.74,32.00,6,https://www.mewse.ro/images/produse/tomy-sort-n-pop-farmyard-friends-toy-car-12-months-1684233238.jpg
"tomy,--aqua-fun,-bath-bear,-unisex,-12+-months","Tomy,  Aqua Fun, Bath Bear, Unisex, 12+ months",<p>Tomy - Regular</p>,Tomy,Toys / Bath Toys,"Unisex, Regular, Bath Toys",TRUE,Title,Default Title,5011666715028,7.36,15.00,6,https://www.mewse.ro/images/produse/tomy-aqua-fun-bath-bear-12-months-1684232473.jpg
"tomy,-activity-auto,-toy-car,-12+-months","Tomy, Activity Auto, Toy Car, 12+ months",<p>Tomy - None</p>,Tomy,Toys / Vehicles,"None, None, Vehicles",TRUE,Title,Default Title,5011666719873,27.50,55.00,3,https://www.mewse.ro/images/produse/tomy-activity-auto-toy-car-12-months-1684232720.jpg
"spin-master,-mega-monster,-truck,-toy-car,-1:64","Spin Master, Mega Monster, Truck, Toy Car, 1:64",<p>Spin Master - Regular</p>,Spin Master,Toys / Vehicles,"For Men, Regular, Vehicles",TRUE,Title,Default Title,778988111222,4.44,13.22,4,https://www.mewse.ro/images/produse/
"spin-master,-air-hogs,-top-wing,-airplane,-white/light-blue,-for-boys,-5+-years","Spin Master, Air Hogs, Top Wing, Airplane, White/Light Blue, For Boys, 5+ years",<p>Spin Master - Regular</p>,Spin Master,Toys / Outdoor Toys,"For Boys, Regular, Outdoor Toys",TRUE,Title,Default Title,778988043240,10.18,40.44,1,https://www.mewse.ro/images/produse/spin-master-air-hogs-top-wing-airplane-white-light-blue-5-years-1678826896.jpg
"spin-master,-air-hogs-vectron-wave,-levitating-sphere,-for-boys","Spin Master, Air Hogs Vectron Wave, Levitating Sphere, For Boys",<p>Spin Master - Regular</p>,Spin Master,Toys / Electronic Toys,"For Boys, Regular, Electronic Toys",TRUE,Title,Default Title,778988062777,16.34,64.90,3,https://www.mewse.ro/images/produse/spin-master-air-hogs-vectron-wave-levitating-sphere--1677151952.jpg
"spin-master,-air-hogs-atmosphere-axis,-levitating-sphere,-for-boys,-8+-years","Spin Master, Air Hogs Atmosphere Axis, Levitating Sphere, For Boys, 8+ years",<p>Spin Master - Regular</p>,Spin Master,Toys / Electronic Toys,"For Boys, Regular, Electronic Toys",TRUE,Title,Default Title,778988062678,18.27,72.58,5,https://www.mewse.ro/images/produse/spin-master-air-hogs-atmosphere-axis-levitating-sphere--1677152717.jpg
"spin-master,-tenkai-knights-2-in1,-dimensional-dropship-portal,-construction-set,-for-boys,-for-boys","Spin Master, Tenkai Knights 2 In1, Dimensional Dropship Portal, Construction Set, For Boys, For Boys",<p>Spin Master - Regular</p>,Spin Master,Toys / Creative Toys,"For Boys, Regular, Creative Toys",TRUE,Title,Default Title,778988031841,18.19,61.00,4,https://www.mewse.ro/images/produse/spin-master-tenkai-knights-2-in1-dimensional-dropship-portal-airplane-unisex-1725264152.jpg
"spin-master,-dragons,-action-figures,-red,-for-boys,-6+-years","Spin Master, Dragons, Action Figures, Red, For Boys, 6+ years",<p>Spin Master - Regular</p>,Spin Master,Toys / Figures,"For Boys, Regular, Figures",TRUE,Title,Default Title,778988074152,6.03,12.00,2,https://www.mewse.ro/images/produse/spin-master-dragons-action-figures-red-for-boys-6-years-1725028956.jpg
