Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"depot,-900-scents-no.-901,-original-oud,-scented-candle,-160-g","Depot, 900 Scents No. 901, Original Oud, Scented Candle, 160 g",<p>Depot - Regular</p>,Depot,Room Scents / Candles,"For Men, Regular, Candles",TRUE,Title,Default Title,0037|8032274079071,8.66,28.85,13,https://www.mewse.ro/images/produse/depot-900-scents-no-901-spicy-scented-candle-160-g-0-8032274079071-1671552873.jpg
"depot,-900-scents-no.-903,-stick,-white-cedar,-aroma-reed-diffuser,-200-ml","Depot, 900 Scents No. 903, Stick, White Cedar, Aroma Reed Diffuser, 200 ml",<p>Depot - Regular</p>,Depot,Room Scents / Aroma Diffusers,"For Men, Regular, Aroma Diffusers",TRUE,Title,Default Title,0037|8032274079491,8.38,27.94,10,https://www.mewse.ro/images/produse/depot-900-scents-no-903-stick-aroma-diffuser-1-8032274079491-1671550608.jpg
"depot,-900-scents-no.-902,-original-oud,-room-spray,-500-ml","Depot, 900 Scents No. 902, Original Oud, Room Spray, 500 ml",<p>Depot - Regular</p>,Depot,Room Scents / Air Fresheners,"For Men, Regular, Air Fresheners",TRUE,Title,Default Title,0037|8032274079095,9.83,32.78,7,https://www.mewse.ro/images/produse/depot-900-scents-no-902-classic-cologne-room-spray-500-ml-1678991197.jpg
"depot,-900-scents-no.-901,-mystic-amber,-scented-candle,-160-g-*tester","Depot, 900 Scents No. 901, Mystic Amber, Scented Candle, 160 g *Tester",<p>Depot - Tester</p>,Depot,Room Scents / Candles,"For Men, Tester, Candles",TRUE,Title,Default Title,0037|8032274079088,8.66,28.85,17,https://www.mewse.ro/images/produse/depot-900-scents-no-901-spicy-scented-candle-160-g-0-8032274079088-1671552919.jpg
"depot,-900-scents-no.-901,-mystic-amber,-scented-candle,-160-g-*tester","Depot, 900 Scents No. 901, Mystic Amber, Scented Candle, 160 g *Tester",<p>Depot - Tester</p>,Depot,Room Scents / Candles,"For Men, Tester, Candles",TRUE,Title,Default Title,8032274079088,11.36,28.85,3,https://www.mewse.ro/images/produse/depot-900-scents-no-901-spicy-scented-candle-160-g-0-8032274079088-1671552919.jpg
"depot,-900-scents-no.-903,-stick,-classic-cologne,-aroma-reed-diffuser,-200-ml","Depot, 900 Scents No. 903, Stick, Classic Cologne, Aroma Reed Diffuser, 200 ml",<p>Depot - Regular</p>,Depot,Room Scents / Aroma Diffusers,"For Men, Regular, Aroma Diffusers",TRUE,Title,Default Title,0037|8032274012559,8.38,27.94,8,https://www.mewse.ro/images/produse/depot-900-scents-porcelain-aroma-diffuser-0-8032274012559-1670781021.jpg
"depot,-900-scents-no.-901,-oriental-soul,-scented-candle,-160-g","Depot, 900 Scents No. 901, Oriental Soul, Scented Candle, 160 g",<p>Depot - Regular</p>,Depot,Room Scents / Candles,"For Men, Regular, Candles",TRUE,Title,Default Title,0037|8032274012535,8.66,28.85,17,https://www.mewse.ro/images/produse/depot-900-scents-spicy-scented-candle-160-g-0-8032274012535-1670780628.jpg
"depot,-900-scents-no.-901,-oriental-soul,-scented-candle,-160-g","Depot, 900 Scents No. 901, Oriental Soul, Scented Candle, 160 g",<p>Depot - Regular</p>,Depot,Room Scents / Candles,"For Men, Regular, Candles",TRUE,Title,Default Title,8032274012535,12.10,28.85,2,https://www.mewse.ro/images/produse/depot-900-scents-spicy-scented-candle-160-g-0-8032274012535-1670780628.jpg
"i-love,-wellness-calm,-vegan,-pillow-mist-spray,-125-ml","I Love, Wellness Calm, Vegan, Pillow Mist Spray, 125 ml",<p>I Love - Regular</p>,I Love,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,0037|5060849630405,3.60,9.00,66,https://www.mewse.ro/images/produse/i-love-wellness-calm-vegan-pillow-mist-spray-125-ml--1673607341.jpeg
"i-love,-wellness-calm,-vegan,-pillow-mist-spray,-125-ml","I Love, Wellness Calm, Vegan, Pillow Mist Spray, 125 ml",<p>I Love - Regular</p>,I Love,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,0037|5060849630405,3.60,9.00,4,https://www.mewse.ro/images/produse/i-love-wellness-calm-vegan-pillow-mist-spray-125-ml--1673607341.jpeg
"i-love,-wellness-calm,-vegan,-pillow-mist-spray,-125-ml","I Love, Wellness Calm, Vegan, Pillow Mist Spray, 125 ml",<p>I Love - Regular</p>,I Love,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,5060849630405,3.42,9.00,10,https://www.mewse.ro/images/produse/i-love-wellness-calm-vegan-pillow-mist-spray-125-ml--1673607341.jpeg
"i-love,-wellness-de-stress,-lemongrass,-rosemary,-rucalyptus-and-lavandin,-essential-oil,-10-ml","I Love, Wellness De-Stress, Lemongrass, Rosemary, Rucalyptus and Lavandin, Essential Oil, 10 ml",<p>I Love - Regular</p>,I Love,Room Scents / Aromatherapy,"Unisex, Regular, Aromatherapy",TRUE,Title,Default Title,5060849630542,3.38,10.93,18,https://www.mewse.ro/images/produse/i-love-wellness-lemongrass-rosemary-rucalyptus-and-lavandin-essential-oil-10-ml--1673517775.jpeg
"i-love,-wellness-energy,-orange-&-bergamot,-essential-oil,-10-ml","I Love, Wellness Energy, Orange & Bergamot, Essential Oil, 10 ml",<p>I Love - Regular</p>,I Love,Room Scents / Aromatherapy,"Unisex, Regular, Aromatherapy",TRUE,Title,Default Title,5060849630535,2.71,10.93,19,https://www.mewse.ro/images/produse/i-love-wellness-energy-orange-bergamot-essential-oil-10-ml--1673518916.jpeg
"i-love,-wellness-sleep,-vegan,-pillow-mist-spray,-125-ml","I Love, Wellness Sleep, Vegan, Pillow Mist Spray, 125 ml",<p>I Love - Regular</p>,I Love,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,0037|5060849630399,3.60,9.00,45,https://www.mewse.ro/images/produse/i-love-wellness-calm-vegan-pillow-mist-spray-125-ml--1673607545.jpeg
"i-love,-wellness-sleep,-vegan,-pillow-mist-spray,-125-ml","I Love, Wellness Sleep, Vegan, Pillow Mist Spray, 125 ml",<p>I Love - Regular</p>,I Love,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,0037|5060849630399,3.60,9.00,3,https://www.mewse.ro/images/produse/i-love-wellness-calm-vegan-pillow-mist-spray-125-ml--1673607545.jpeg
"i-love,-wellness-sleep,-vegan,-pillow-mist-spray,-125-ml","I Love, Wellness Sleep, Vegan, Pillow Mist Spray, 125 ml",<p>I Love - Regular</p>,I Love,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,5060849630399,3.15,9.00,3,https://www.mewse.ro/images/produse/i-love-wellness-calm-vegan-pillow-mist-spray-125-ml--1673607545.jpeg
"i-love,-signature-collection,-bergamot,-green-apple,-parma-violets,-rose,-scented-candle,-160-g","I Love, Signature Collection, Bergamot, Green Apple, Parma Violets, Rose, Scented Candle, 160 g",<p>I Love - Regular</p>,I Love,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,0037|5060351545990,9.12,22.80,62,https://www.mewse.ro/images/produse/i-love-signature-collection-bergamot-green-apple-parma-violets-rose-scented-candle-160-g-1678884518.jpg
"i-love,-elderflower-fizz,-raspberry,-scented-candle,-160-g","I Love, Elderflower Fizz, Raspberry, Scented Candle, 160 g",<p>I Love - Regular</p>,I Love,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,0037|5060351545983,9.12,22.80,16,https://www.mewse.ro/images/produse/i-love-elderflower-raspberry-scented-candle-160-g--1674303140.jpg
"i-love,-elderflower-fizz,-raspberry,-scented-candle,-160-g","I Love, Elderflower Fizz, Raspberry, Scented Candle, 160 g",<p>I Love - Regular</p>,I Love,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060351545983,9.26,22.80,2,https://www.mewse.ro/images/produse/i-love-elderflower-raspberry-scented-candle-160-g--1674303140.jpg
"i-love,-exotic-fruits,-mango,-grapefruit,-mango,-pineapple,-scented-candle,-160-g","I Love, Exotic Fruits, Mango, Grapefruit, Mango, Pineapple, Scented Candle, 160 g",<p>I Love - Regular</p>,I Love,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060351546010,6.56,22.80,3,https://www.mewse.ro/images/produse/i-love-exotic-fruits-scented-candle-160-g--1673515350.jpeg
"maria-nila,-botanic-garden,-scented-candle,-210-g","Maria Nila, Botanic Garden, Scented Candle, 210 g",<p>Maria Nila - Regular</p>,Maria Nila,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,7391681130500,10.85,25.00,12,https://www.mewse.ro/images/produse/maria-nila-botanic-garden-scented-candle-210-g-1711628908.jpg
"maria-nila,-ember-myth,-scented-candle,-210-g","Maria Nila, Ember Myth, Scented Candle, 210 g",<p>Maria Nila - Regular</p>,Maria Nila,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,7391681130517,10.85,25.00,12,https://www.mewse.ro/images/produse/maria-nila-ember-myth-scented-candle-210-g-1711629022.jpg
"maria-nila,-orchid-vetiver,-scented-candle,-210-g","Maria Nila, Orchid Vetiver, Scented Candle, 210 g",<p>Maria Nila - Regular</p>,Maria Nila,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,7391681130524,10.85,25.00,12,https://www.mewse.ro/images/produse/maria-nila-orchid-vetiver-scented-candle-210-g-1711629284.jpg
"ren,-&-now-to-sleep,-lavender,-pillow-mist-spray,-75-ml-*tester","Ren, & Now To Sleep, Lavender, Pillow Mist Spray, 75 ml *Tester",<p>Ren - Tester</p>,Ren,Room Scents / Air Fresheners,"Unisex, Tester, Air Fresheners",TRUE,Title,Default Title,990000000000560,4.16,23.89,1,https://www.mewse.ro/images/produse/ren-now-to-sleep-lavender-pillow-mist-spray-75-ml-tester--1673609481.jpg
"saphira,-mineral-mud,-dead-sea,-scented-candle,-260-g","Saphira, Mineral Mud, Dead Sea, Scented Candle, 260 g",<p>Saphira - Regular</p>,Saphira,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,0037|818230020992,8.50,28.32,11,https://www.mewse.ro/images/produse/saphira-mineral-mud-dead-sea-scented-candle-649-g-1680113975.jpg
"simply-zen,-sensorials-balancing,-stick,-aroma-reed-diffuser,-175-ml","Simply Zen, Sensorials Balancing, Stick, Aroma Reed Diffuser, 175 ml",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,8032274012603,9.23,25.87,8,https://www.mewse.ro/images/produse/simply-zen-incense-sticks-1689232058.jpg
"simply-zen,-sensorials-balancing,-bergamot,-scented-candle,-240-g","Simply Zen, Sensorials Balancing, Bergamot, Scented Candle, 240 g",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,8032274012405,16.36,29.00,10,https://www.mewse.ro/images/produse/simply-zen-sensorials-fresh-spicy-green-fragrance-scented-candle-240-g-1687521965.png
"simply-zen,-sensorials-energizing,-scented-candle,-240-g","Simply Zen, Sensorials Energizing, Scented Candle, 240 g",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,8032274012412,11.12,29.00,12,https://www.mewse.ro/images/produse/simply-zen-sensorials-scented-candle-240-g-1687517057.png
"simply-zen,-sensorials-cocooning,-scented-candle,-240-g","Simply Zen, Sensorials Cocooning, Scented Candle, 240 g",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,8032274079170,11.20,29.00,4,https://www.mewse.ro/images/produse/simply-zen-sensorials-scented-candle-300-g--1673868912.jpg
"simply-zen,-heartening,-scented-candle,-240-g","Simply Zen, Heartening, Scented Candle, 240 g",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,8032274079187,14.10,47.43,7,https://www.mewse.ro/images/produse/simply-zen-heartening-scented-candle-240-g-1687517128.png
"simply-zen,-sensorials-balancing,-room-spray,-100-ml","Simply Zen, Sensorials Balancing, Room Spray, 100 ml",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,8032274012566,7.81,20.67,6,https://www.mewse.ro/images/produse/simply-zen-sensorials-balancing-room-spray-100-ml-0-8032274012566-1673869715.jpg
"simply-zen,-sensorials-energizing,-room-spray,-100-ml","Simply Zen, Sensorials Energizing, Room Spray, 100 ml",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,8032274012573,5.00,20.67,6,https://www.mewse.ro/images/produse/simply-zen-sensorials-energizing-room-spray-100-ml-0-8032274012573-1673870548.jpg
"simply-zen,-sensorials,-room-spray,-100-ml","Simply Zen, Sensorials, Room Spray, 100 ml",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,8032274012580,8.75,22.05,1,https://www.mewse.ro/images/produse/simply-zen-sensorials-room-spray-100-ml--1673868667.png
"simply-zen,-sensorials-soul-warming,-room-spray,-100-ml","Simply Zen, Sensorials Soul Warming, Room Spray, 100 ml",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,8032274079309,8.12,22.05,6,https://www.mewse.ro/images/produse/simply-zen-sensorials-soul-warming-room-spray-100-ml-0-8032274079309-1673869457.jpg
"simply-zen,-sensorials-cocooning,-room-spray,-100-ml","Simply Zen, Sensorials Cocooning, Room Spray, 100 ml",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,8032274079316,7.59,20.67,3,https://www.mewse.ro/images/produse/simply-zen-sensorials-soul-warming-room-spray-100-ml-0-8032274079316-1673870025.jpg
"simply-zen,-sensorials-home,-room-spray,-100-ml","Simply Zen, Sensorials Home, Room Spray, 100 ml",<p>Simply Zen - Regular</p>,Simply Zen,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,8032274079323,6.54,22.05,7,https://www.mewse.ro/images/produse/serge-lutens-sensorials-home-room-spray-100-ml--1673869305.jpg
"puressentiel,-walk-in-the-forest,-oil-diffuser-refill,-30-ml","Puressentiel, Walk In The Forest, Oil Diffuser Refill, 30 ml",<p>Puressentiel - Regular</p>,Puressentiel,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,3401560028386,7.16,14.90,85,https://www.mewse.ro/images/produse/puressentiel-walk-in-the-forest-oil-diffuser-refill-30-ml-1727333469.jpg
"puressentiel,-citronella,-oil-diffuser-refill,-30-ml","Puressentiel, Citronella, Oil Diffuser Refill, 30 ml",<p>Puressentiel - Regular</p>,Puressentiel,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,3401551475939,7.16,14.90,131,https://www.mewse.ro/images/produse/puressentiel-citronella-oil-diffuser-refill-30-ml-1727333842.jpg
"puressentiel,-positive-energy,-oil-diffuser-refill,-30-ml","Puressentiel, Positive Energy, Oil Diffuser Refill, 30 ml",<p>Puressentiel - Regular</p>,Puressentiel,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,3401560028393,4.98,15.90,87,https://www.mewse.ro/images/produse/puressentiel-positive-energy-oil-diffuser-refill-30-ml-1727333886.jpg
"tea-tree-by-paul-mitchell,-special-aromatic,-tea-tree,-essential-oil,-10-ml","Tea Tree by Paul Mitchell, Special Aromatic, Tea Tree, Essential Oil, 10 ml",<p>Tea Tree by Paul Mitchell - Regular</p>,Tea Tree by Paul Mitchell,Room Scents / Aromatherapy,"For Women, Regular, Aromatherapy",TRUE,Title,Default Title,009531117157,12.06,32.50,11,https://www.mewse.ro/images/produse/tea-tree-aromatic-soothing-and-toning-day-night-oil-for-skin-and-hair-10-ml--1673818853.jpg
"rituals,-imperial-rose,-stick,-aroma-reed-diffuser,-450-ml","Rituals, Imperial Rose, Stick, Aroma Reed Diffuser, 450 ml",<p>Rituals - Regular</p>,Rituals,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,8719134048322,40.80,54.40,5,https://www.mewse.ro/images/produse/rituals-imperial-rose-incense-sticks-1725608477.jpg
"bruno-vassari,-senses,-monoi,-massage-oil-candle,-200-g","Bruno Vassari, Senses, Monoi, Massage Oil Candle, 200 g",<p>Bruno Vassari - Regular</p>,Bruno Vassari,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,8432666022805,46.11,104.29,12,https://www.mewse.ro/images/produse/bruno-vassari-senses-massage-oil-candle-200-g-1683271981.jpg
"panier-des-sens,-cedar-forest,-room-spray,-100-ml","Panier Des Sens, Cedar Forest, Room Spray, 100 ml",<p>Panier Des Sens - Regular</p>,Panier Des Sens,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,3701447301633,11.90,24.20,2,https://www.mewse.ro/images/produse/panier-des-sens-cedar-forest-room-spray-100-ml-1725537368.png
"laurent-mazzone,-sensual-orchid,-scented-candle,-300-g","Laurent Mazzone, Sensual Orchid, Scented Candle, 300 g",<p>Laurent Mazzone - Regular</p>,Laurent Mazzone,Room Scents / Candles,"For Women, Regular, Candles",TRUE,Title,Default Title,3760213760685,33.90,75.00,5,https://www.mewse.ro/images/produse/laurent-mazzone-sensual-orchid-scented-candle-300-g-1680265849.jpg
"giardino-benessere,-spice-harmony,-room-spray,-100-ml","Giardino Benessere, Spice Harmony, Room Spray, 100 ml",<p>Giardino Benessere - Regular</p>,Giardino Benessere,Room Scents / Air Fresheners,"Unisex, Regular, Air Fresheners",TRUE,Title,Default Title,8016741651359,35.61,115.00,2,https://www.mewse.ro/images/produse/
"giardino-benessere,-white-musk,-scented-candle,-100-g","Giardino Benessere, White Musk, Scented Candle, 100 g",<p>Giardino Benessere - Regular</p>,Giardino Benessere,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,8016741092299,21.35,41.99,6,https://www.mewse.ro/images/produse/giardino-benessere-white-musk-scented-candle-100-g-1696413509.jpg
"courreges,-l'eau-de-liesse,-scented-candle,-190-g","Courreges, L'Eau de Liesse, Scented Candle, 190 g",<p>Courreges - Regular</p>,Courreges,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,3442180005388,22.75,65.00,3,https://www.mewse.ro/images/produse/courreges-l-eau-de-liesse-scented-candle-190-g-1740575603.png
"courreges,-la-fille-de-l'air,-scented-candle,-190-g","Courreges, La Fille De L'air, Scented Candle, 190 g",<p>Courreges - Regular</p>,Courreges,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,3442180004640,22.75,65.00,3,https://www.mewse.ro/images/produse/courreges-l-eau-de-liesse-scented-candle-190-g-1740575675.png
"compagnie-de-provence,-black-jasmine,-oil-diffuser-refill,-300-ml","Compagnie De Provence, Black Jasmine, Oil Diffuser Refill, 300 ml",<p>Compagnie De Provence - Regular</p>,Compagnie De Provence,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,3551780002083,10.69,27.00,10,https://www.mewse.ro/images/produse/compagnie-de-provence-black-jasmine-oil-diffuser-refill-300-ml-1706767295.jpg
"compagnie-de-provence,-incense-lavender,-oil-diffuser-refill,-300-ml","Compagnie De Provence, Incense Lavender, Oil Diffuser Refill, 300 ml",<p>Compagnie De Provence - Regular</p>,Compagnie De Provence,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,3551780002106,10.69,27.00,11,https://www.mewse.ro/images/produse/compagnie-de-provence-incense-lavender-oil-diffuser-refill-300-ml-1706767413.jpg
"compagnie-de-provence,-anise-patchouli,-oil-diffuser-refill,-300-ml","Compagnie De Provence, Anise Patchouli, Oil Diffuser Refill, 300 ml",<p>Compagnie De Provence - Regular</p>,Compagnie De Provence,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,3551780002120,10.80,27.00,1,https://www.mewse.ro/images/produse/compagnie-de-provence-anise-patchouli-oil-diffuser-refill-300-ml-1706767485.jpg
"compagnie-de-provence,-black-jasmine,-stick,-aroma-reed-diffuser,-250-ml","Compagnie De Provence, Black Jasmine, Stick, Aroma Reed Diffuser, 250 ml",<p>Compagnie De Provence - Regular</p>,Compagnie De Provence,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,3551780002076,16.00,40.00,12,https://www.mewse.ro/images/produse/compagnie-de-provence-black-jasmine-stick-aroma-diffuser-250-ml-1706767720.jpg
"compagnie-de-provence,-anise-patchouli,-stick,-aroma-reed-diffuser,-250-ml","Compagnie De Provence, Anise Patchouli, Stick, Aroma Reed Diffuser, 250 ml",<p>Compagnie De Provence - Regular</p>,Compagnie De Provence,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,3551780002113,15.77,40.00,3,https://www.mewse.ro/images/produse/compagnie-de-provence-black-jasmine-stick-aroma-diffuser-250-ml-1706767739.jpg
"compagnie-de-provence,-anise-patchouli,-scented-candle,-190-g","Compagnie De Provence, Anise Patchouli, Scented Candle, 190 g",<p>Compagnie De Provence - Regular</p>,Compagnie De Provence,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,3551780001000,11.40,29.00,11,https://www.mewse.ro/images/produse/compagnie-de-provence-anise-patchouli-scented-candle-190-g-1706773760.jpg
"urban-apothecary,-green-lavender,-scented-candle,-175-g","Urban Apothecary, Green Lavender, Scented Candle, 175 g",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060348093671,11.65,45.00,6,https://www.mewse.ro/images/produse/urban-apothecary-green-lavender-scented-candle-175-g-1706781616.jpg
"urban-apothecary,-rose-voile,-scented-candle,-175-g","Urban Apothecary, Rose Voile, Scented Candle, 175 g",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060348093633,11.65,45.00,6,https://www.mewse.ro/images/produse/urban-apothecary-rose-voile-scented-candle-175-g-1706775095.jpg
"urban-apothecary,-oudh-geranium,-scented-candle,-175-g","Urban Apothecary, Oudh Geranium, Scented Candle, 175 g",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060348093664,11.65,45.00,6,https://www.mewse.ro/images/produse/urban-apothecary-oudh-geranium-scented-candle-175-g-1706782670.jpg
"urban-apothecary,-bay-berry,-oil-diffuser-refill,-200-ml","Urban Apothecary, Bay Berry, Oil Diffuser Refill, 200 ml",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,5060348093756,14.33,55.00,6,https://www.mewse.ro/images/produse/urban-apothecary-bay-berry-oil-diffuser-refill-200-ml-1706778691.jpg
"urban-apothecary,-verbena-leaves,-scented-candle,-300-g","Urban Apothecary, Verbena Leaves, Scented Candle, 300 g",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060348093282,28.81,75.00,4,https://www.mewse.ro/images/produse/urban-apothecary-verbena-leaves-scented-candle-300-g-1706775976.jpg
"urban-apothecary,-bay-berry,-scented-candle,-300-g","Urban Apothecary, Bay Berry, Scented Candle, 300 g",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060348093213,25.01,75.00,4,https://www.mewse.ro/images/produse/urban-apothecary-bay-berry-scented-candle-300-g-1706776161.jpg
"urban-apothecary,-rose-voile,-stick,-aroma-reed-diffuser,-200-ml","Urban Apothecary, Rose Voile, Stick, Aroma Reed Diffuser, 200 ml",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,5060348093275,19.46,75.00,4,https://www.mewse.ro/images/produse/compagnie-de-provence-anise-patchouli-stick-aroma-diffuser-250-ml-1706775145.jpg
"urban-apothecary,-rose-voile,-oil-diffuser-refill,-200-ml","Urban Apothecary, Rose Voile, Oil Diffuser Refill, 200 ml",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,5060348093732,14.33,55.00,6,https://www.mewse.ro/images/produse/compagnie-de-provence-anise-patchouli-oil-diffuser-refill-300-ml-1706775315.jpg
"urban-apothecary,-smoked-leather,-scented-candle,-175-g","Urban Apothecary, Smoked Leather, Scented Candle, 175 g",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060348093626,11.65,45.00,6,https://www.mewse.ro/images/produse/urban-apothecary-smoked-leather-scented-candle-175-g-1706775481.jpg
"urban-apothecary,-tuberose-petals,-scented-candle,-175-g","Urban Apothecary, Tuberose Petals, Scented Candle, 175 g",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060348093688,11.65,45.00,6,https://www.mewse.ro/images/produse/urban-apothecary-tuberose-petals-scented-candle-175-g-1706775545.jpg
"urban-apothecary,-tuberose-petals,-scented-candle,-300-g","Urban Apothecary, Tuberose Petals, Scented Candle, 300 g",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060348093343,19.38,75.00,6,https://www.mewse.ro/images/produse/urban-apothecary-tuberose-petals-scented-candle-300-g-1706775647.jpg
"urban-apothecary,-verbena-leaves,-scented-candle,-175-g","Urban Apothecary, Verbena Leaves, Scented Candle, 175 g",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Candles,"Unisex, Regular, Candles",TRUE,Title,Default Title,5060348093619,11.65,45.00,6,https://www.mewse.ro/images/produse/urban-apothecary-tuberose-petals-scented-candle-175-g-1706775706.jpg
"urban-apothecary,-verbena-leaves,-stick,-aroma-reed-diffuser,-200-ml","Urban Apothecary, Verbena Leaves, Stick, Aroma Reed Diffuser, 200 ml",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,5060348093299,25.09,75.00,5,https://www.mewse.ro/images/produse/urban-apothecary-verbena-leaves-stick-aroma-diffuser-200-ml-1706776837.jpg
"urban-apothecary,-verbena-leaves,-oil-diffuser-refill,-200-ml","Urban Apothecary, Verbena Leaves, Oil Diffuser Refill, 200 ml",<p>Urban Apothecary - Regular</p>,Urban Apothecary,Room Scents / Aroma Diffusers,"Unisex, Regular, Aroma Diffusers",TRUE,Title,Default Title,5060348093718,14.33,55.00,5,https://www.mewse.ro/images/produse/urban-apothecary-verbena-leaves-oil-diffuser-refill-200-ml-1706777106.jpg
