Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"collistar,-pure-actives,-hyaluronic-acid,-lifting,-day,-serum,-for-face,-30-ml-*tester","Collistar, Pure Actives, Hyaluronic Acid, Lifting, Day, Serum, For Face, 30 ml *Tester",<p>Collistar - Tester</p>,Collistar,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8015150618007,8.37,54.00,1,https://www.mewse.ro/images/produse/collistar-pure-actives-hyaluronic-acid-lifting-daily-serum-for-face-tester-30-ml--1670313814.jpg
"collistar,-nero-sublime,-eliminates-impurities,-cream-mask,-for-face-&-neck,-50-ml-*tester","Collistar, Nero Sublime, Eliminates Impurities, Cream Mask, For Face & Neck, 50 ml *Tester",<p>Collistar - Tester</p>,Collistar,Skin / Skin Treatment Masks,"For Women, Tester, Skin Treatment Masks",TRUE,Title,Default Title,8015150646024,8.37,54.00,1,https://www.mewse.ro/images/produse/collistar-nero-sublime-eliminates-impurities-cream-mask-for-face-neck-tester-50-ml-0-8015150646024F-1670311208.jpg
"collistar,-rigenera,-anti-wrinkle,-cream,-for-face-&-neck,-50-ml","Collistar, Rigenera, Anti-Wrinkle, Cream, For Face & Neck, 50 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8015150248006,22.80,74.30,10,https://www.mewse.ro/images/produse/collistar-rigenera-anti-wrinkle-cream-for-face-neck-50-ml-1712728374.jpg
"collistar,-pure-actives,-glycolic-acid,-peeling,-night,-serum,-for-face-&-neck,-30-ml","Collistar, Pure Actives, Glycolic Acid, Peeling, Night, Serum, For Face & Neck, 30 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8015150218139,17.34,54.00,6,https://www.mewse.ro/images/produse/collistar-pure-actives-glycolic-acid-peeling-night-serum-for-face-neck-30-ml--1670229679.png
"collistar,-pure-actives,-alpha-arbutin,-illuminating,-serum,-for-face,-30-ml","Collistar, Pure Actives, Alpha-Arbutin, Illuminating, Serum, For Face, 30 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8015150218696,22.21,54.00,1,https://www.mewse.ro/images/produse/collistar-pure-actives-alpha-arbutin-illuminating-serum-for-face-30-ml-1688106021.png
"collistar,-crema-di-sorbeto,-cream,-for-face,-50-ml-*tester","Collistar, Crema Di Sorbeto, Cream, For Face, 50 ml *Tester",<p>Collistar - Tester</p>,Collistar,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8015150612091,5.18,26.00,1,https://www.mewse.ro/images/produse/
"collistar,-uomo,-hydrating,-cream,-for-face-&-eyes,-80-ml","Collistar, Uomo, Hydrating, Cream, For Face & Eyes, 80 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,8015150285261,17.06,39.00,2,https://www.mewse.ro/images/produse/collistar-uomo-hydrating-cream-for-face-eyes-80-ml--1670326164.png
"collistar,-special-anti-age,-anti-wrinkle,-day,-cream,-for-face,-50-ml","Collistar, Special Anti-Age, Anti-Wrinkle, Day, Cream, For Face, 50 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0043|8015150240239,27.17,59.00,10,https://www.mewse.ro/images/produse/collistar-collistar-anti-wrinkle-daily-cream-for-face-50-ml--1670233047.jpg
"collistar,-uomo,-refreshing,-day-&-night,-cream,-for-face-&-eyes,-80-ml","Collistar, Uomo, Refreshing, Day & Night, Cream, For Face & Eyes, 80 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,8015150285254,17.06,44.00,2,https://www.mewse.ro/images/produse/collistar-uomo-refreshing-cream-for-face-eyes-80-ml-1682074682.jpeg
"collistar,-pure-actives,-glycolic-acid,-peeling,-night,-serum,-for-face-&-neck,-30-ml-*tester","Collistar, Pure Actives, Glycolic Acid, Peeling, Night, Serum, For Face & Neck, 30 ml *Tester",<p>Collistar - Tester</p>,Collistar,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,8015150618137,10.60,54.00,2,https://www.mewse.ro/images/produse/collistar-pure-actives-glycolic-acid-peeling-day-serum-for-face-30-ml-tester--1674115213.png
"collistar,-perfecta-plus,-perfecting-micropigments,-corrects/lifts-&-restores,-morning-&-evening,-eye-cream,-15-ml","Collistar, Perfecta Plus, Perfecting Micropigments, Corrects/Lifts & Restores, Morning & Evening, Eye Cream, 15 ml",<p>Collistar - Regular</p>,Collistar,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,0043|8015150245395,21.12,57.00,3,https://www.mewse.ro/images/produse/collistar-perfecta-plus-perfecting-micropigments-corrects-lifts-restores-morning-evening-eye-cream-15-ml-1693976737.png
"collistar,-uomo,-anti-ageing,-cream,-for-face,-50-ml","Collistar, Uomo, Anti-Ageing, Cream, For Face, 50 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,0043|8015150285360,23.21,56.10,6,https://www.mewse.ro/images/produse/collistar-uomo-anti-ageing-cream-for-face-50-ml-1686546182.jpg
"collistar,-uomo-attivi-puri,-collagen,-anti-wrinkle,-serum,-for-face,-30-ml","Collistar, Uomo Attivi Puri, Collagen, Anti-Wrinkle, Serum, For Face, 30 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,0043|8015150285315,17.69,39.00,8,https://www.mewse.ro/images/produse/collistar-uomo-collagen-anti-wrinkle-serum-for-face-30-ml-1686636035.jpg
"collistar,-anti-stretch-marks-concentrate,-hyaluronic-acid-&-collagen,-cream,-150-ml","Collistar, Anti Stretch Marks Concentrate, Hyaluronic Acid & Collagen, Cream, 150 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0043|8015150252881,13.29,39.35,10,https://www.mewse.ro/images/produse/collistar-anti-stretch-marks-concentrate-hyaluronic-acid-collagen-cream-150-ml-1686315114.jpg
"collistar,-uomo-attivi-puri,-hyaluronic-acid,-lifting,-serum,-for-face,-30-ml","Collistar, Uomo Attivi Puri, Hyaluronic Acid, Lifting, Serum, For Face, 30 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,0043|8015150285308,16.63,43.00,6,https://www.mewse.ro/images/produse/collistar-uomo-hyaluronic-acid-lifting-serum-for-face-30-ml-1686636364.jpg
"collistar,-pancia-e-fianchi,-body-remodeling,-local-treatment-cream,-for-abdomen-&-hips,-250-ml-*tester","Collistar, Pancia e Fianchi, Body Remodeling, Local Treatment Cream, For Abdomen & Hips, 250 ml *Tester",<p>Collistar - Tester</p>,Collistar,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,0043|8015150653732,11.69,56.00,2,https://www.mewse.ro/images/produse/collistar-pancia-e-fianchi-body-remodeling-local-treatment-cream-for-abdomen-hips-250-ml-tester-1686554244.jpg
"collistar,-pure-actives,-hyaluronic-acid-&-collagen,-lifting-&-firming,-serum,-for-bust,-50-ml-*tester","Collistar, Pure Actives, Hyaluronic Acid & Collagen, Lifting & Firming, Serum, For Bust, 50 ml *Tester",<p>Collistar - Tester</p>,Collistar,Skin / Skin Care,"For Men, Tester, Skin Care",TRUE,Title,Default Title,0043|8015150651899,12.56,44.00,3,https://www.mewse.ro/images/produse/collistar-pure-actives-hyaluronic-acid-collagen-lifting-firming-serum-for-bust-50-ml-tester-1686554482.jpg
"collistar,-uomo,-moisturizing,-daily,-cream,-for-face-&-eyes,-80-ml","Collistar, Uomo, Moisturizing, Daily, Cream, For Face & Eyes, 80 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Men, Regular, Skin Care",TRUE,Title,Default Title,0043|8015150285247,16.63,43.00,4,https://www.mewse.ro/images/produse/collistar-uomo-moisturizing-daily-cream-for-face-eyes-80-ml-1686636992.jpg
"collistar,-pure-actives,-glycolic-acid-&-niacinamide,-anti-dark-spots,-concentrate,-for-face,-25-ml","Collistar, Pure Actives, Glycolic Acid & Niacinamide, Anti-Dark Spots, Concentrate, For Face, 25 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0043|8015150218658,16.65,56.00,6,https://www.mewse.ro/images/produse/collistar-pure-actives-glycolic-acid-brightening-cream-for-face-25-ml-0-8015150218658-1670315055.jpg
"collistar,-pure-actives,-glycolic-acid-&-niacinamide,-anti-dark-spots,-concentrate,-for-face,-25-ml","Collistar, Pure Actives, Glycolic Acid & Niacinamide, Anti-Dark Spots, Concentrate, For Face, 25 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8015150218658,13.02,56.00,13,https://www.mewse.ro/images/produse/collistar-pure-actives-glycolic-acid-brightening-cream-for-face-25-ml-0-8015150218658-1670315055.jpg
"collistar,-pure-actives,-hyaluronic-acid-&-peptides,-lifting-&-depuffing,-morning-&-evening,-eye-gel,-15-ml","Collistar, Pure Actives, Hyaluronic Acid & Peptides, Lifting & Depuffing, Morning & Evening, Eye Gel, 15 ml",<p>Collistar - Regular</p>,Collistar,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,0043|8015150218269,17.83,42.00,10,https://www.mewse.ro/images/produse/collistar-pure-actives-hyaluronic-acid-peptides-lifting-depuffing-morning-evening-eye-gel-15-ml-1685342796.png
"set,-collistar,-lift-hd,-silicone-free,-ultra-lifting,-day,-ampoules-treatment-serum,-for-wrinkles,-for-face/neck-&-decolette,-for-women,-6-pcs,-1.5-ml","Set, Collistar, Lift HD, Silicone Free, Ultra-Lifting, Day, Ampoules Treatment Serum, For Wrinkles, For Face/Neck & Decolette, For Women, 6 pcs, 1.5 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0043|8015150247085,18.41,40.00,7,https://www.mewse.ro/images/produse/collistar-lift-hd-silicone-free-ultra-lifting-day-ampoules-treatment-serum-for-wrinkles-for-face-neck-decolette-6-pcs-1-5-ml-1686637142.png
"linea-uomo-set-collistar:-linea-uomo,-repairing,-after-shave-balm,-100-ml-+-linea-uomo,-hydrating,-day,-cream,-for-face,-30-ml","Linea Uomo Set Collistar: Linea Uomo, Repairing, After-Shave Balm, 100 ml + Linea Uomo, Hydrating, Day, Cream, For Face, 30 ml",<p>Collistar - None</p>,Collistar,Skin / Skin Care Sets,"For Men, None, Skin Care Sets",TRUE,Title,Default Title,0043|8015150284066,18.27,0.00,4,https://www.mewse.ro/images/produse/linea-uomo-set-collistar-linea-uomo-repairing-after-shave-balm-100-ml-linea-uomo-hydrating-day-cream-for-face-30-ml-travel-1678228415.jpg
"linea-uomo-set-collistar:-linea-uomo,-tonifying,-after-shave-lotion,-100-ml-+-linea-uomo,-anti-wrinkle,-day,-cream,-for-face,-30-ml","Linea Uomo Set Collistar: Linea Uomo, Tonifying, After-Shave Lotion, 100 ml + Linea Uomo, Anti-Wrinkle, Day, Cream, For Face, 30 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care Sets,"For Men, Regular, Skin Care Sets",TRUE,Title,Default Title,0043|8015150280129,17.50,38.00,1,https://www.mewse.ro/images/produse/linea-uomo-set-collistar-linea-uomo-tonifying-after-shave-lotion-100-ml-linea-uomo-anti-wrinkle-day-cream-for-face-30-ml-travel-1-8015150280129-1678185495.jpg
"collistar,-natura,-regenerating,-oil,-for-face,-30-ml","Collistar, Natura, Regenerating, Oil, For Face, 30 ml",<p>Collistar - Regular</p>,Collistar,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,8015150215039,12.76,54.00,1,https://www.mewse.ro/images/produse/collistar-natura-regenerating-oil-for-face-30-ml-0-8015150215039-1675335996.jpg
"collistar,-pure-actives,-hyaluronic-acid,-vitalizing,-day-&-night,-eye-spray,-15-ml","Collistar, Pure Actives, Hyaluronic Acid, Vitalizing, Day & Night, Eye Spray, 15 ml",<p>Collistar - Regular</p>,Collistar,Skin / Eye Care,"For Women, Regular, Eye Care",TRUE,Title,Default Title,0043|8015150218344,10.46,24.00,8,https://www.mewse.ro/images/produse/collistar-attivi-puri-eye-spray-day-night-for-all-skin-types-15-ml-0-8015150218344-1669790697.jpg
"nivea,-protect-&-care,-moisturizing,-after-shave-balm,-100-ml","Nivea, Protect & Care, Moisturizing, After-Shave Balm, 100 ml",<p>Nivea - Regular</p>,Nivea,Skin / Face Shaving,"For Men, Regular, Face Shaving",TRUE,Title,Default Title,4005808221769,3.49,6.65,15,https://www.mewse.ro/images/produse/nivea-protect-care-moisturizing-after-shave-balm-100-ml-1728890767.png
"ahava,-24k-gold-mineral,-hydrating,-mud-mask,-for-face,-50-ml","Ahava, 24K Gold Mineral, Hydrating, Mud Mask, For Face, 50 ml",<p>Ahava - Regular</p>,Ahava,Skin / Skin Treatment Masks,"For Women, Regular, Skin Treatment Masks",TRUE,Title,Default Title,697045156788,23.77,57.41,26,https://www.mewse.ro/images/produse/ahava-24k-gold-mineral-hydrating-mud-mask-face-50-ml--1669035868.png
"ahava,-single-use-24k-gold-mineral,-hydrating,-mud-mask,-for-face,-6-ml-*tester","Ahava, Single Use 24K Gold Mineral, Hydrating, Mud Mask, For Face, 6 ml *Tester",<p>Ahava - Tester</p>,Ahava,Skin / Skin Treatment Masks,"For Women, Tester, Skin Treatment Masks",TRUE,Title,Default Title,697045159680,0.85,3.03,147,https://www.mewse.ro/images/produse/ahava-single-use-24k-gold-mineral-hydrating-mud-mask-for-face-6-ml-tester-1689154104.png
"bio-oil,-bio-oil,-hydrating,-daily,-gel-cream,-200-ml","Bio-Oil, Bio-Oil, Hydrating, Daily, Gel Cream, 200 ml",<p>Bio-Oil - Regular</p>,Bio-Oil,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,0035|6001159121312,9.20,12.90,6,https://www.mewse.ro/images/produse/bio-oil-bio-oil-hydrating-daily-gel-cream-200-ml-1734794182.jpg
"shiseido,-ultimune-eye,-anti-dark-circles,-night,-serum,-for-eyes,-15-ml-*tester","Shiseido, Ultimune Eye, Anti-Dark Circles, Night, Serum, For Eyes, 15 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,768614091516,17.64,70.00,34,https://www.mewse.ro/images/produse/shiseido-ultimune-eye-against-dark-circles-night-serum-for-eyes-15-ml-tester-0-768614091516F-1673255934.jpg
"shiseido,-white-lucent,-illuminating,-serum,-for-face,-30-ml-*tester","Shiseido, White Lucent, Illuminating, Serum, For Face, 30 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,0768614092193,47.69,142.00,5,https://www.mewse.ro/images/produse/shiseido-white-lucent-illuminating-serum-for-face-30-ml-tester--1674476133.jpg
"shiseido,-total-revitalizer,-revitalising,-day,-lotion,-for-face,-80-ml-*tester","Shiseido, Total Revitalizer, Revitalising, Day, Lotion, For Face, 80 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Men, Tester, Skin Care",TRUE,Title,Default Title,99000000001808,11.72,92.00,14,https://www.mewse.ro/images/produse/shiseido-total-revitalizer-revitalising-day-lotion-for-face-80-ml-tester-1706886137.jpg
"white-lucent-set-shiseido:-white-lucent,-brightening,-day,-cream,-for-face,-15-ml-+-white-lucent,-illuminating,-serum,-for-face,-10-ml","White Lucent Set Shiseido: White Lucent, Brightening, Day, Cream, For Face, 15 ml + White Lucent, Illuminating, Serum, For Face, 10 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,3598381105812,25.83,79.00,257,https://www.mewse.ro/images/produse/set-shiseido-white-lucent-brightening-day-cream-for-face-15-ml-white-lucent-illuminating-serum-for-face-10-ml-1679994952.png
"shiseido,-essential-energy,-hydrating,-day,-cream,-for-face,-spf-20,-50-ml-*tester","Shiseido, Essential Energy, Hydrating, Day, Cream, For Face, SPF 20, 50 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,0768614090403,21.28,64.00,1,https://www.mewse.ro/images/produse/shiseido-essential-energy-hydrating-day-cream-for-face-spf-20-50-ml-tester--1673264227.jpg
"shiseido,-essential-energy,-nourishing-&-revitalizing,-day-&-night,-eye-cream,-15-ml-*tester","Shiseido, Essential Energy, Nourishing & Revitalizing, Day & Night, Eye Cream, 15 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Eye Care,"For Women, Tester, Eye Care",TRUE,Title,Default Title,0768614090786,14.96,45.00,9,https://www.mewse.ro/images/produse/shiseido-essential-energy-nourishing-revitalizing-day-night-eye-cream-15-ml-tester--1673264639.png
"shiseido,-essentials-deep,-strengthening,-cleansing-milk,-for-face,-125-ml-*tester","Shiseido, Essentials Deep, Strengthening, Cleansing Milk, For Face, 125 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,0768614090823,15.44,48.00,14,https://www.mewse.ro/images/produse/shiseido-essentials-deep-strengthening-cleansing-milk-for-face-125-ml-tester-1681475856.jpg
"shiseido,-essentials-deep,-brightening,-cleansing-foam,-125-ml-*tester","Shiseido, Essentials Deep, Brightening, Cleansing Foam, 125 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,0768614090809,8.41,48.00,25,https://www.mewse.ro/images/produse/shiseido-essentials-deep-brightening-cleansing-foam-125-ml-tester--1673340357.png
"shiseido,-essentials-deep,-brightening,-cleansing-foam,-125-ml-*tester","Shiseido, Essentials Deep, Brightening, Cleansing Foam, 125 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,0768614090816,8.41,48.00,15,https://www.mewse.ro/images/produse/shiseido-essentials-deep-brightening-cleansing-foam-125-ml-tester--1673340357.png
"shiseido,-waso---soft-+-cushy-polisher,-eliminates-impurities,-exfoliating-lotion,-75-ml-*tester","Shiseido, Waso - Soft + Cushy Polisher, Eliminates Impurities, Exfoliating Lotion, 75 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,0768614006039,8.43,36.00,16,https://www.mewse.ro/images/produse/shiseido-waso-soft-cushy-polisher-eliminates-impurities-exfoliating-lotion-75-ml--1674475418.jpg
"shiseido,-white-lucent,-brightening,-day,-gel-cream,-for-face,-50-ml-*tester","Shiseido, White Lucent, Brightening, Day, Gel Cream, For Face, 50 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,99000000001839,25.45,101.00,31,https://www.mewse.ro/images/produse/shiseido-white-lucent-brightening-day-cream-for-face-50-ml-tester--1673263490.png
"shiseido,-white-lucent,-smoothing,-densifying-&-illuminating,-night,-cream-mask,-for-face,-75-ml-*tester","Shiseido, White Lucent, Smoothing, Densifying & Illuminating, Night, Cream Mask, For Face, 75 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Treatment Masks,"For Women, Tester, Skin Treatment Masks",TRUE,Title,Default Title,99000000001840,30.81,118.50,38,https://www.mewse.ro/images/produse/shiseido-white-lucent-smoothing-densifying-illuminating-night-cream-mask-for-face-75-ml-tester-1690181585.png
"shiseido,-waso-beauty-smart,-cleansing,-micellar-water,-for-all-skin-types,-250-ml-*tester","Shiseido, Waso Beauty Smart, Cleansing, Micellar Water, For All Skin Types, 250 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Women, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,0768614092186,11.63,36.00,13,https://www.mewse.ro/images/produse/shiseido-waso-beauty-smart-cleansing-micellar-water-250-ml-tester--1672989397.jpg
"shiseido,-benefiance,-smoothing,-night,-serum,-for-face,-30-ml","Shiseido, Benefiance, Smoothing, Night, Serum, For Face, 30 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,768614155805,62.38,120.00,2,https://www.mewse.ro/images/produse/shiseido-benefiance-smoothing-serum-for-face-30-ml--1673511563.jpg
"shiseido,-waso-giga,-hydrating,-day,-cream,-for-face,-50-ml-*tester","Shiseido, Waso Giga, Hydrating, Day, Cream, For Face, 50 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,0768614092179,12.23,36.00,21,https://www.mewse.ro/images/produse/shiseido-waso-giga-hydrating-day-cream-for-face-50-ml-tester--1672989883.jpg
"shiseido,-vital-perfection,-regenerating,-day,-emulsion,-for-face,-spf-30,-75-ml-*tester","Shiseido, Vital Perfection, Regenerating, Day, Emulsion, For Face, SPF 30, 75 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,0768614092247,46.55,140.00,12,https://www.mewse.ro/images/produse/shiseido-vital-perfection-regenerating-day-emulsion-for-face-spf-30-75-ml-tester--1674474689.jpg
"shiseido,-internal-power-resist,-nourishing-&-revitalizing,-lotion,-for-face,-150-ml-*tester","Shiseido, Internal Power Resist, Nourishing & Revitalizing, Lotion, For Face, 150 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Men, Tester, Skin Care",TRUE,Title,Default Title,0768614090854,13.07,64.00,7,https://www.mewse.ro/images/produse/shiseido-treatment-softener-nourishing-revitalizing-lotion-for-face-150-ml-tester--1673342131.png
"shiseido,-internal-power-resist,-nourishing-&-revitalizing,-lotion,-for-face,-150-ml-*tester","Shiseido, Internal Power Resist, Nourishing & Revitalizing, Lotion, For Face, 150 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Men, Tester, Skin Care",TRUE,Title,Default Title,0768614090861,13.07,64.00,16,https://www.mewse.ro/images/produse/shiseido-treatment-softener-nourishing-revitalizing-lotion-for-face-150-ml-tester--1673342131.png
"shiseido,-vital-perfection-intensive,-anti-wrinkle,-local-treatment-cream,-for-wrinkles,-for-face,-20-ml-*tester","Shiseido, Vital Perfection Intensive, Anti-Wrinkle, Local Treatment Cream, For Wrinkles, For Face, 20 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Women, Tester, Skin Care",TRUE,Title,Default Title,99000000003206,32.64,135.00,9,https://www.mewse.ro/images/produse/shiseido-vital-perfection-intensive-anti-wrinkle-local-treatment-cream-for-wrinkles-for-face-20-ml-tester--1674474489.jpg
"shiseido,-men,-hydrating,-lotion,-for-face,-100-ml-*tester","Shiseido, Men, Hydrating, Lotion, For Face, 100 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Men, Tester, Skin Care",TRUE,Title,Default Title,9900000001612,13.71,60.00,1,https://www.mewse.ro/images/produse/shiseido-men-hydrating-lotion-for-face-100-ml-tester--1674401406.jpg
"shiseido,-future-solution-lx,-anti-ageing,-serum,-for-face,-30-ml","Shiseido, Future Solution LX, Anti-Ageing, Serum, For Face, 30 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,729238102743,106.53,310.00,1,https://www.mewse.ro/images/produse/shiseido-future-solution-lx-regenerating-night-serum-for-face-30-ml--1673350348.jpg
"shiseido,-total-revitalizer,-moisturizing,-day,-cream,-for-face,-50-ml-*tester","Shiseido, Total Revitalizer, Moisturizing, Day, Cream, For Face, 50 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Men, Tester, Skin Care",TRUE,Title,Default Title,10109011101,25.70,102.00,8,https://www.mewse.ro/images/produse/shiseido-total-revitalizer-moisturizing-day-cream-for-face-50-ml--1673341782.png
"shiseido,-men,-eliminates-impurities,-cleansing-cream,-125-ml-*tester","Shiseido, Men, Eliminates Impurities, Cleansing Cream, 125 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Cleansing & Exfoliating,"For Men, Tester, Cleansing & Exfoliating",TRUE,Title,Default Title,0768614003861,10.62,43.00,28,https://www.mewse.ro/images/produse/shiseido-men-energizing-cleansing-foam-125-ml-tester--1673271400.png
"shiseido,-men,-moisturizing,-fluid,-for-face,-100-ml-*tester","Shiseido, Men, Moisturizing, Fluid, For Face, 100 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Care,"For Girls, Tester, Skin Care",TRUE,Title,Default Title,0768614001355,16.07,61.80,11,https://www.mewse.ro/images/produse/shiseido-men-moisturizing-emulsion-for-face-100-ml-tester-1695540172.jpg
"shiseido,-sports-invisible,-sun-protection,-mist-spray,-wetforce,-spf-50+,-150-ml-*tester","Shiseido, Sports Invisible, Sun Protection, Mist Spray, Wetforce, SPF 50+, 150 ml *Tester",<p>Shiseido - Tester</p>,Shiseido,Skin / Skin Toning & Calming,"For Women, Tester, Skin Toning & Calming",TRUE,Title,Default Title,0768614091042,15.44,48.00,29,https://www.mewse.ro/images/produse/shiseido-sports-invisible-sun-protection-mist-spray-150-ml-tester--1673515323.png
"shiseido,-benefiance-wrinkleresist24,-energizing,-serum,-for-face,-30-ml","Shiseido, Benefiance WrinkleResist24, Energizing, Serum, For Face, 30 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care,"For Women, Regular, Skin Care",TRUE,Title,Default Title,768614118725,25.14,90.00,72,https://www.mewse.ro/images/produse/shiseido-benefiance-wrinkleresist24-energizing-serum-for-face-30-ml--1673510216.jpg
"bio-performance-set-shiseido:-bio-performance-advanced-super-revitalizing,-hyaluronic-acid,-anti-ageing,-day-&-night,-cream,-for-face,-50-ml-+-ultimune,-antioxidants,-hydrating-&-repairing,-day-&-night,-serum,-for-face-&-neck,-5-ml-+-benefiance,-cleansing,-cleansing-foam,-15-ml-+-bio-performance,-softening,-lotion,-for-face,-30-ml","Bio-Performance Set Shiseido: Bio-Performance Advanced Super Revitalizing, Hyaluronic Acid, Anti-Ageing, Day & Night, Cream, For Face, 50 ml + Ultimune, Antioxidants, Hydrating & Repairing, Day & Night, Serum, For Face & Neck, 5 ml + Benefiance, Cleansing, Cleansing Foam, 15 ml + Bio-Performance, Softening, Lotion, For Face, 30 ml",<p>Shiseido - Regular</p>,Shiseido,Skin / Skin Care Sets,"For Women, Regular, Skin Care Sets",TRUE,Title,Default Title,3598380035721,46.98,170.00,347,https://www.mewse.ro/images/produse/640f08ed8f69c1678706925.png
