Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Image Src
"guess,-katey,-textile-handbag,-orange,-hwcg78-70060,-25/32-x-21-x-10-cm","Guess, Katey, Textile Handbag, Orange, HWCG78 70060, 25/32 x 21 x 10 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231429425,64.52,148.84,1,https://www.mewse.ro/images/produse/guess-katey-leather-handbag-orange-hwcg78-70060-25-32-x-21-x-10-cm-for-women-1678106819.jpg
"guess,-albury,-synthetic-leather,-textile-bag,-black,-hwvg81-31050,-for-women,-28,5/32-x-21-x-12-cm","Guess, Albury, Synthetic Leather, Textile Bag, Black, hwvg81 31050, For Women, 28,5/32 x 21 x 12 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231486039,69.27,159.78,1,https://www.mewse.ro/images/produse/guess-albury-synthetic-leather-bag-black-hwvg81-31050-for-women-28-5-32-x-21-x-12-cm--1677328857.jpg
"guess,-albury,-synthetic-leather,-textile-fanny-pack,-belt,-caramel,-25-x17-x4-cm,-for-women","Guess, Albury, Synthetic Leather, Textile Fanny Pack, Belt, Caramel, 25 x17 x4 cm, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231486558,56.30,120.09,1,https://www.mewse.ro/images/produse/guess-albury-synthetic-leather-belt-bag-belt-caramel-25-x17-x4-cm-for-women--1677314612.jpg
"guess,-albury,-textile-wallet,-slg-large-zip,-swvg81-31620,-cognac,-for-women","Guess, Albury, Textile Wallet, SLG Large Zip, swvg81 31620, Cognac, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231486619,28.24,65.13,1,https://www.mewse.ro/images/produse/guess-albury-synthetic-leather-wallet-slg-large-zip-swvg81-31620-cognac-19-5-x-9-5-x-4-cm-for-women--1677329924.jpg
"guess,-blane,-synthetic-leather,-textile-handbag,-black,-hwgg81-26060,-26/31-x-24-x-13.5-cm","Guess, Blane, Synthetic Leather, Textile Handbag, Black, HWGG81 26060, 26/31 x 24 x 13.5 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231487630,69.27,159.78,1,https://www.mewse.ro/images/produse/guess-blane-synthetic-leather-handbag-black-hwgg81-26060-26-31-x-24-x-13-5-cm-for-women--1678009224.jpg
"guess,-blane,-textile-handbag,-mushroom,-27-x-32-x-13-cm","Guess, Blane, Textile Handbag, Mushroom, 27 x 32 x 13 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231487708,73.90,170.47,1,https://www.mewse.ro/images/produse/guess-blane-synthetic-leather-handbag-shoulder-bag-mushroom-hwgg81-26100-27-x-32-x-13-cm-for-women--1678009900.jpg
"guess,-blane,-synthetic-leather,-textile-bag,-shoulder-bag,-black,-(gg)-hwgg81-26210,-for-women,-24-x-16.5-x-8-cm","Guess, Blane, Synthetic Leather, Textile Bag, Shoulder Bag, Black, (GG) HWGG81 26210, For Women, 24 x 16.5 x 8 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231487739,61.55,141.97,1,https://www.mewse.ro/images/produse/guess-blane-synthetic-leather-bag-shoulder-bag-black-gg-hwgg81-26210-for-women-24-x-16-5-x-8-cm--1677671895.jpeg
"guess,-blane,-textile-wallet,-slg-large-zip,-swgg81-26460,-black,-for-women","Guess, Blane, Textile Wallet, SLG Large Zip, SWGG81 26460, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231487883,28.24,65.13,1,https://www.mewse.ro/images/produse/guess-blane-faux-leather-vegan-wallet-slg-large-zip-swgg81-26460-black-for-women--1678009716.jpg
"guess,-alisa,-textile-belt,-black,-for-women,-size-m","Guess, Alisa, Textile Belt, Black, For Women, Size M",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483987935,25.11,57.92,2,https://www.mewse.ro/images/produse/guess-alisa-textile-belt-black-for-women-1734623945.jpeg
"guess,-alisa,-textile-belt,-brown,-for-women","Guess, Alisa, Textile Belt, Brown, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483987942,25.11,57.92,1,https://www.mewse.ro/images/produse/guess-alisa-synthetic-leather-belt-brown-for-women--1676887913.jpg
"guess,-cesily,-textile-belt,-brown,-for-women,-size-s","Guess, Cesily, Textile Belt, Brown, For Women, Size S",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988192,26.25,60.55,2,https://www.mewse.ro/images/produse/guess-cesily-textile-belt-brown-for-women-size-s-1734626678.jpeg
"guess,-cordelia,-leather,-textile-bag,-orange,-for-women,-mini","Guess, Cordelia, Leather, Textile Bag, Orange, For Women, Mini",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231475279,45.44,104.83,2,https://www.mewse.ro/images/produse/guess-cordelia-leather-bag-orange-for-women-mini--1678016419.jpg
"guess,-destiny,-textile-wallet,-small-trifold,-swvb78-78430,-black,-for-women","Guess, Destiny, Textile Wallet, Small Trifold, SWVB78 78430, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231478553,30.49,70.33,1,https://www.mewse.ro/images/produse/guess-destiny-wallet-small-trifold-swvb78-78430-black-for-women--1678086976.jpg
"guess,-destiny,-polyurethane,-textile-handbag,-society-caryall,-mushroom,-hwvb78-78100","Guess, Destiny, Polyurethane, Textile Handbag, Society Caryall, Mushroom, HWVB78 78100",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231496090,73.90,170.47,2,https://www.mewse.ro/images/produse/guess-destiny-handbag-society-caryall-mushroom-hwvb78-78100-for-women--1678087244.jpg
"guess,-destiny,-textile-bag,-shoulder-bag,-royal-blue,-hwvb78-78200,-for-women","Guess, Destiny, Textile Bag, Shoulder Bag, Royal Blue, HWVB78 78200, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231496144,61.55,141.97,1,https://www.mewse.ro/images/produse/guess-destiny-bag-shoulder-bag-royal-blue-hwvb78-78200-for-women--1678086762.jpg
"guess,-destiny,-textile-wallet,-small-trifold,-swvb78-78430,-mushroom,-for-women","Guess, Destiny, Textile Wallet, Small Trifold, SWVB78 78430, Mushroom, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231496205,26.25,60.55,1,https://www.mewse.ro/images/produse/guess-destiny-wallet-small-trifold-swvb78-78430-mushroom-for-women--1678087024.jpg
"guess,-destiny,-textile-wallet,-small-trifold,-swvb78-78430,-royal-blue,-for-women","Guess, Destiny, Textile Wallet, Small Trifold, SWVB78 78430, Royal Blue, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231496212,26.25,60.55,2,https://www.mewse.ro/images/produse/guess-destiny-wallet-small-trifold-swvb78-78430-royal-blue-for-women--1678087108.jpg
"guess,-katey,-convertible-xbody-flap,-textile-crossbody-bag,-orange,-hwcg78-70210,-23.5-x-16-x-7.5-cm,-for-women","Guess, Katey, Convertible Xbody Flap, Textile Crossbody Bag, Orange, HWCG78 70210, 23.5 x 16 x 7.5 cm, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231429463,61.55,141.97,1,https://www.mewse.ro/images/produse/guess-katey-convertible-xbody-flap-crossbody-bag-orange-hwcg78-70210-23-5-x-16-x-7-5-cm-for-women-1678106560.jpg
"guess,-liberty,-polyurethane,-textile-bag,-shoulder-bag,-cognac,-hweg81-35200,-for-women","Guess, Liberty, Polyurethane, Textile Bag, Shoulder Bag, Cognac, HWEG81 35200, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231482819,53.39,120.09,1,https://www.mewse.ro/images/produse/guess-liberty-polyurethane-bag-shoulder-bag-cognac-hweg81-35200-for-women-1678108727.jpg
"guess,-katey,-synthetic-leather,-textile-bag,-shoulder-bag,-white,-for-women,-22-x-13.5-x-4-cm","Guess, Katey, Synthetic Leather, Textile Bag, Shoulder Bag, White, For Women, 22 x 13.5 x 4 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231498315,49.15,104.83,2,https://www.mewse.ro/images/produse/guess-katey-leather-bag-shoulder-bag-white-for-women-22-x-13-5-x-4-cm-1678107056.jpg
"guess,-cessily,-textile-handbag,-small-dome-satchel,-black,-hwev76-79110","Guess, Cessily, Textile Handbag, Small Dome Satchel, Black, HWEV76 79110",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231498414,61.55,141.97,1,https://www.mewse.ro/images/produse/guess-cessily-handbag-small-dome-satchel-black-hwev76-79110-1695805660.png
"guess,-cessily,-synthetic-leather,-textile-handbag,-tote,-beige,-(ev)-hwev76-79230-sto,-36//43-x-27-x-11.5-cm","Guess, Cessily, Synthetic Leather, Textile Handbag, Tote, Beige, (EV) HWEV76 79230 STO, 36//43 x 27 x 11.5 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231498506,73.90,170.47,1,https://www.mewse.ro/images/produse/guess-cessily-synthetic-leather-handbag-beige-for-women--1677499253.jpeg
"guess,-destiny,-ajustable,-textile-belt,-bw7499-vin20,-mushroom,-for-women,-size-s","Guess, Destiny, Ajustable, Textile Belt, BW7499 VIN20, Mushroom, For Women, Size S",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988116,20.16,43.00,2,https://www.mewse.ro/images/produse/guess-destiny-ajustable-textile-belt-bw7499-vin20-mushroom-for-women-size-s-1734625869.jpeg
"guess,-cessily,-textile-belt,-black,-for-women,-size-m","Guess, Cessily, Textile Belt, Black, For Women, Size M",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988208,30.49,70.33,2,https://www.mewse.ro/images/produse/guess-cessily-textile-belt-black-for-women-size-m-1734627252.jpeg
"guess,-vezzola-money,-textile-card-holder,-for-back-and-credit-cards,-brown,-for-men","Guess, Vezzola Money, Textile Card Holder, For Back And Credit Cards, Brown, For Men",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Men, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483265132,27.16,62.65,1,https://www.mewse.ro/images/produse/guess-vezzola-money-card-holder-for-back-and-credit-cards-brown-for-men--1676625241.jpg
"guess,-naya,-textile-belt,-rose,-for-women,-size-m","Guess, Naya, Textile Belt, Rose, For Women, Size M",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988284,30.49,70.33,1,https://www.mewse.ro/images/produse/guess-naya-textile-belt-rose-for-women-size-m-1734625410.jpeg
"guess,-cessily,-textile-belt,-black,-for-women","Guess, Cessily, Textile Belt, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988215,42.20,70.33,1,https://www.mewse.ro/images/produse/guess-cessily-textile-belt-black-for-women-1734627277.jpeg
"guess,-naya,-textile-belt,-rose,-for-women,-size-s","Guess, Naya, Textile Belt, Rose, For Women, Size S",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988277,38.68,70.33,2,https://www.mewse.ro/images/produse/guess-naya-textile-belt-rose-for-women-1734625437.jpeg
"guess,-dayane,-textile-handbag,-triple-compartiment,-blush,-35-x-23-x-12-cm","Guess, Dayane, Textile Handbag, Triple Compartiment, Blush, 35 x 23 x 12 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231438397,100.04,164.00,1,https://www.mewse.ro/images/produse/guess-dayane-textile-handbag-1738136399.jpg
"guess,-kasinta-kefiah,-textile-scarf,-light-rose,-4g-logo,-aw8853-pol03,-135-x-135-cm,-for-women","Guess, Kasinta Kefiah, Textile Scarf, Light Rose, 4G Logo, AW8853 POL03, 135 x 135 cm, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7628067497347,70.44,106.72,8,https://www.mewse.ro/images/produse/guess-kasinta-kefiah-textile-scarf-light-rose-4g-logo-aw8853-pol03-135-x-135-cm-for-women-1735373483.jpeg
"guess,-amara-bucket,-synthetic-leather,-textile-bag,-powder-pink,-hwxg8493010,-for-women,-18/23-x-20-x-14-/-14/18-x-18-x-7-cm","Guess, Amara Bucket, Synthetic Leather, Textile Bag, Powder Pink, HWXG8493010, For Women, 18/23 x 20 x 14 / 14/18 x 18 x 7 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231572299,83.18,136.36,2,https://www.mewse.ro/images/produse/guess-amara-synthetic-leather-textile-bag-powder-pink-hwxg8493010-for-women-18-23-x-20-x-14-14-18-x-18-x-7-cm-1735897168.jpg
"guess,-illy,-textile-wallet,-small-trifold,-vg797043,-grey,-for-women","Guess, Illy, Textile Wallet, Small Trifold, VG797043, Grey, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,190231447467,43.58,70.29,1,https://www.mewse.ro/images/produse/guess-illy-textile-wallet-small-trifold-vg797043-grey-for-women-1734965530.jpeg
"guess,-cessily,-textile-belt,-bw7421vin35,-black,-for-women,-size-s","Guess, Cessily, Textile Belt, BW7421VIN35, Black, For Women, Size S",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483253184,29.40,49.00,1,https://www.mewse.ro/images/produse/guess-cessily-textile-belt-bw7421vin35-black-for-women-size-s-1734685111.jpeg
"guess,-mika,-textile-belt,-bw7423vin30,-brown,-for-women,-size-m","Guess, Mika, Textile Belt, BW7423VIN30, Brown, For Women, Size M",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483248524,33.32,49.00,1,https://www.mewse.ro/images/produse/guess-mika-textile-belt-bw7423vin30-brown-for-women-size-m-1734685980.jpeg
"guess,-naya,-textile-belt,-bw7501vin30,-black,-for-women,-size-l","Guess, Naya, Textile Belt, BW7501VIN30, Black, For Women, Size L",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988413,39.36,60.55,1,https://www.mewse.ro/images/produse/guess-naya-textile-belt-bw7501vin30-black-for-women-size-l-1734686693.jpeg
"guess,-downtown-chic-mini,-synthetic-leather,-textile-bag,-white,-xg838578,-for-women","Guess, Downtown Chic Mini, Synthetic Leather, Textile Bag, White, XG838578, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231568209,64.00,100.00,2,https://www.mewse.ro/images/produse/guess-downtown-chic-mini-synthetic-leather-textile-bag-white-xg838578-for-women-1734689177.jpeg
"guess,-vikky,-synthetic-leather,-textile-bag,-tote,-cream,-kp699523,-for-women","Guess, Vikky, Synthetic Leather, Textile Bag, Tote, Cream, KP699523, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,7628067751272,83.20,130.00,3,https://www.mewse.ro/images/produse/guess-vikky-synthetic-leather-textile-bag-tote-cream-kp699523-for-women-1734767185.jpeg
"guess,-zadie,-polyurethane,-textile-bag,-light-rum,-vb841519,-for-women,-34-x-23-x-12-cm","Guess, Zadie, Polyurethane, Textile Bag, Light Rum, VB841519, For Women, 34 x 23 x 12 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231564904,78.00,120.00,1,https://www.mewse.ro/images/produse/guess-zadie-polyurethane-textile-bag-light-rum-vb841519-for-women-34-x-23-x-12-cm-1734775955.jpeg
"guess,-vezzola,-textile-crossbody-bag,-black,-hmvezlp1123,-19-x-24-x-2cm,-for-women","Guess, Vezzola, Textile Crossbody Bag, Black, HMVEZLP1123, 19 x 24 x 2cm, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618483264517,58.05,93.63,1,https://www.mewse.ro/images/produse/guess-vezzola-textile-crossbody-bag-black-hmvezlp1123-19-x-24-x-2cm-for-women-1734783948.jpeg
"guess,-sharma,-synthetic-fabric,-textile-bag,-lilac,-vg840119,-for-women","Guess, Sharma, Synthetic Fabric, Textile Bag, Lilac, VG840119, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231565093,86.80,140.00,3,https://www.mewse.ro/images/produse/guess-sharma-synthetic-fabric-textile-bag-lilac-vg840119-for-women-1734616559.jpeg
"guess,-albury,-synthetic-leather,-textile-bag,-white,-for-women,-31.5-x-22-x-13.5-cm","Guess, Albury, Synthetic Leather, Textile Bag, White, For Women, 31.5 x 22 x 13.5 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231486763,76.94,164.10,2,https://www.mewse.ro/images/produse/guess-albury-synthetic-leather-bag-white-for-women-31-5-x-22-x-13-5-cm--1677328621.jpg
"guess,-dayane,-textile-bag,-top-handle-flap,-red,-hwvs79-68070,-for-women","Guess, Dayane, Textile Bag, Top Handle Flap, Red, HWVS79 68070, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231493785,71.14,164.10,3,https://www.mewse.ro/images/produse/guess-dayane-bag-top-handle-flap-red-hwvs79-68070-for-women--1678085879.png
"guess,-naya,-synthetic-leather,-textile-handbag,-tote,-red,-(vg)-hwvg78-81230,-34/42-x-29-x-11-cm","Guess, Naya, Synthetic Leather, Textile Handbag, Tote, Red, (VG) HWVG78 81230, 34/42 x 29 x 11 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231438892,64.52,148.84,2,https://www.mewse.ro/images/produse/guess-naya-synthetic-leather-handbag-red-vg-hwvg78-81230-34-42-x-29-x-11-cm-for-women--1677571522.jpeg
"guess,-vezzola,-synthetic-leather,-textile-backpack,-black,-4g-logo,-hmvezl-p1360,-for-men,-21/32.5-x-39.5-x-15-cm","Guess, Vezzola, Synthetic Leather, Textile Backpack, Black, 4G Logo, hmvezl p1360, For Men, 21/32.5 x 39.5 x 15 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7620207009229,61.55,131.28,1,https://www.mewse.ro/images/produse/guess-vezzola-synthetic-leather-backpack-black-4g-logo-hmvezl-p1360-for-men-21-32-5-x-39-5-x-15-cm--1677560693.jpg
"guess,-liberty,-polyurethane,-textile-bag,-tote,-cognac,-hweg81-35230,-for-women,-40-×-28.5-×-11-cm","Guess, Liberty, Polyurethane, Textile Bag, Tote, Cognac, HWEG81 35230, For Women, 40 × 28.5 × 11 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,190231482833,71.14,164.10,2,https://www.mewse.ro/images/produse/guess-liberty-polyurethane-bag-tote-cognac-hweg81-35230-for-women-1678108834.png
"guess,-torba,-textile-crossbody-bag,-black,-19-x-23-x-2-cm,-for-men","Guess, Torba, Textile Crossbody Bag, Black, 19 x 23 x 2 cm, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618483653823,37.73,87.02,1,https://www.mewse.ro/images/produse/guess-torba-polyurethane-crossbody-bag-black-19-x-23-x-2-cm-for-men--1677329484.jpg
"guess,-scala,-synthetic-leather,-textile-fanny-pack,-hmescap1230,-black,-21.3-x15-x-7.5-cm,-for-men","Guess, Scala, Synthetic Leather, Textile Fanny Pack, HMESCAP1230, Black, 21.3 x15 x 7.5 cm, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618483653847,37.73,87.02,4,https://www.mewse.ro/images/produse/guess-scala-synthetic-leather-textile-fanny-pack-hmescap1230-black-21-3-x15-x-7-5-cm-for-men-1735036669.jpeg
"guess,-vezzola,-textile-crossbody-bag,-black,-19-x-24-x-2cm,-for-women","Guess, Vezzola, Textile Crossbody Bag, Black, 19 x 24 x 2cm, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618483653908,40.59,93.63,2,https://www.mewse.ro/images/produse/guess-vezzola-synthetic-leather-crossbody-bag-black-19-x-24-x-2cm-for-men-1678191519.jpg
"guess,-vezzola,-textile-fanny-pack,-belt,-black,-for-women","Guess, Vezzola, Textile Fanny Pack, Belt, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,7618483653922,40.59,93.63,3,https://www.mewse.ro/images/produse/guess-vezzola-fanny-pack-belt-black-for-women-1678191387.jpg
"guess,-guess,-textile-belt,-black,-for-women,-size-s","Guess, Guess, Textile Belt, Black, For Women, Size S",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988956,25.29,53.94,1,https://www.mewse.ro/images/produse/guess-guess-textile-belt-black-for-women-size-s-1734625026.jpeg
"guess,-certosa,-synthetic-leather,-textile-fanny-pack,-hmcrts-p1330,-black,-28-x-14-x-8-cm,-for-men","Guess, Certosa, Synthetic Leather, Textile Fanny Pack, hmcrts p1330, Black, 28 x 14 x 8 cm, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7620207007201,35.84,82.69,4,https://www.mewse.ro/images/produse/guess-certosa-synthetic-leather-belt-bag-hmcrts-p1330-black-28-x-14-x-8-cm-for-men--1677329617.jpg
"guess,-certosa,-textile-wallet,-small,-black,-for-men","Guess, Certosa, Textile Wallet, Small, Black, For Men",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Men, Regular, Fashion Accessories",TRUE,Title,Default Title,7620207009397,28.39,60.55,1,https://www.mewse.ro/images/produse/guess-certosa-textile-wallet-small-black-for-men-1734610280.jpeg
"guess,-naya,-textile-belt,-bw7501vin30,-beige,-for-women","Guess, Naya, Textile Belt, BW7501VIN30, Beige, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988390,28.39,60.55,3,https://www.mewse.ro/images/produse/guess-naya-textile-belt-bw7501vin30-beige-for-women-1734519544.jpeg
"guess,-naya,-textile-belt,-bw7501vin30,-black,-for-women","Guess, Naya, Textile Belt, BW7501VIN30, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Fashion Accessories,"For Women, Regular, Fashion Accessories",TRUE,Title,Default Title,7618483988437,28.39,60.55,3,https://www.mewse.ro/images/produse/guess-naya-textile-belt-bw7501vin30-black-for-women-1734524040.jpeg
"guess,-vezzola,-document-holder,-textile-crossbody-bag,-black,-for-women","Guess, Vezzola, Document Holder, Textile Crossbody Bag, Black, For Women",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Women, Regular, Bags & Backpacks",TRUE,Title,Default Title,7620207007980,42.47,97.95,3,https://www.mewse.ro/images/produse/guess-vezzola-document-holder-crossbody-bag-black-for-women-1678193175.jpg
"guess,-salameda,-synthetic-leather,-textile-backpack,-black,-laptop-compartiment,-for-men","Guess, Salameda, Synthetic Leather, Textile Backpack, Black, Laptop Compartiment, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7620207008642,66.56,141.97,1,https://www.mewse.ro/images/produse/guess-salameda-backpack-black-laptop-compartiment-for-men-1694068252.png
"guess,-vezzola,-synthetic-leather,-textile-backpack,-black,-4g-embossed,-hmveze-p1310,-for-men,-21/32.5-x-40.5-x-15-cm","Guess, Vezzola, Synthetic Leather, Textile Backpack, Black, 4G Embossed, HMVEZE P1310, For Men, 21/32.5 x 40.5 x 15 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,0043|7620207008802,70.86,137.64,1,https://www.mewse.ro/images/produse/guess-vezzola-synthetic-leather-backpack-black-4g-embossed-hmveze-p1310-for-men-21-32-5-x-40-5-x-15-cm--1677670418.jpeg
"guess,-vezzola,-synthetic-leather,-textile-backpack,-brown,-laptop-compartiment,-hmvezl-p1105,-for-men,-38-x-33-x-10-cm","Guess, Vezzola, Synthetic Leather, Textile Backpack, Brown, Laptop Compartiment, hmvezl p1105, For Men, 38 x 33 x 10 cm",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7620207008901,64.52,148.84,2,https://www.mewse.ro/images/produse/guess-vezzola-leather-backpack-brown-laptop-compartiment-hmvezl-p1105-for-men-38-x-33-x-10-cm--1677586895.jpg
"guess,-vezzola,-polyurethane,-textile-briefcase,-laptop-compartiment,-black,-35-x-29-x-9-cm,-for-men","Guess, Vezzola, Polyurethane, Textile Briefcase, Laptop Compartiment, Black, 35 x 29 x 9 cm, For Men",<p>Guess - Regular</p>,Guess,Fashion / Bags & Backpacks,"For Men, Regular, Bags & Backpacks",TRUE,Title,Default Title,7620207009052,66.40,153.16,2,https://www.mewse.ro/images/produse/guess-vezzola-polyurethane-briefcase-laptop-compartiment-black-35-x-29-x-9-cm-for-men-1678193801.jpg
